x,y,Id
100.454583333,7.024583332999997,3784
100.4554166663333,7.024583332999997,3785
100.457083333,7.024583332999997,3786
100.459583333,7.024583332999997,3787
100.4679166663333,7.024583332999997,3788
100.4762499996667,7.024583332999997,3789
100.477083333,7.024583332999997,3790
100.499583333,7.024583332999997,3793
100.452083333,7.023749999666665,3803
100.4537499996667,7.024583332999997,3804
100.4562499996667,7.023749999666665,3805
100.4654166663333,7.023749999666665,3806
100.4662499996667,7.023749999666665,3807
100.477083333,7.023749999666665,3808
100.477083333,7.023749999666665,3809
100.4529166663333,7.022916666333331,3822
100.4554166663333,7.022916666333331,3823
100.459583333,7.022916666333331,3824
100.4604166663333,7.022916666333331,3825
100.4629166663333,7.022916666333331,3826
100.464583333,7.022916666333331,3827
100.4662499996667,7.022916666333331,3828
100.4762499996667,7.022916666333331,3829
100.4987499996667,7.022916666333331,3834
100.4987499996667,7.022916666333331,3835
100.4537499996667,7.022083332999998,3842
100.454583333,7.022083332999998,3843
100.4579166663333,7.022083332999998,3844
100.4612499996667,7.022083332999998,3845
100.462083333,7.022083332999998,3846
100.4637499996667,7.022083332999998,3847
100.4712499996667,7.022083332999998,3848
100.4737499996667,7.022083332999998,3849
100.474583333,7.022083332999998,3850
100.4754166663333,7.022083332999998,3851
100.477083333,7.022083332999998,3852
100.4812499996667,7.022083332999998,3853
100.4979166663333,7.022083332999998,3859
100.454583333,7.021249999666664,3870
100.4612499996667,7.021249999666664,3871
100.462083333,7.021249999666664,3872
100.4629166663333,7.021249999666664,3873
100.4654166663333,7.021249999666664,3874
100.4662499996667,7.021249999666664,3875
100.4679166663333,7.021249999666664,3876
100.4704166663333,7.021249999666664,3877
100.4729166663333,7.021249999666664,3878
100.474583333,7.021249999666664,3879
100.4754166663333,7.021249999666664,3880
100.4787499996667,7.021249999666664,3881
100.479583333,7.021249999666664,3882
100.482083333,7.021249999666664,3883
100.4829166663333,7.021249999666664,3884
100.4979166663333,7.021249999666664,3890
100.454583333,7.020416666333331,3901
100.459583333,7.020416666333331,3902
100.4612499996667,7.020416666333331,3903
100.4612499996667,7.020416666333331,3904
100.4662499996667,7.020416666333331,3905
100.4679166663333,7.020416666333331,3906
100.4687499996667,7.020416666333331,3907
100.469583333,7.020416666333331,3908
100.4712499996667,7.020416666333331,3909
100.4737499996667,7.020416666333331,3910
100.474583333,7.020416666333331,3911
100.4779166663333,7.020416666333331,3912
100.4804166663333,7.020416666333331,3913
100.4829166663333,7.020416666333331,3914
100.4979166663333,7.020416666333331,3922
100.4512499996667,7.019583332999997,3937
100.454583333,7.019583332999997,3938
100.457083333,7.019583332999997,3939
100.4587499996667,7.019583332999997,3940
100.4604166663333,7.019583332999997,3941
100.4729166663333,7.019583332999997,3942
100.4737499996667,7.019583332999997,3943
100.4812499996667,7.019583332999997,3944
100.482083333,7.019583332999997,3945
100.497083333,7.019583332999997,3950
100.497083333,7.019583332999997,3951
100.457083333,7.018749999666664,3966
100.457083333,7.018749999666664,3967
100.4679166663333,7.018749999666664,3968
100.4729166663333,7.018749999666664,3969
100.482083333,7.018749999666664,3970
100.4837499996667,7.018749999666664,3971
100.497083333,7.018749999666664,3979
100.457083333,7.017916666333331,3989
100.464583333,7.017916666333331,3990
100.4654166663333,7.017916666333331,3991
100.4687499996667,7.017916666333331,3992
100.469583333,7.017916666333331,3993
100.469583333,7.017916666333331,3994
100.4729166663333,7.017916666333331,3995
100.4804166663333,7.017916666333331,3996
100.4829166663333,7.017916666333331,3997
100.4962499996667,7.017916666333331,4000
100.4962499996667,7.017916666333331,4001
100.4512499996667,7.017083332999998,4013
100.4537499996667,7.017083332999998,4014
100.4562499996667,7.017083332999998,4015
100.459583333,7.017083332999998,4016
100.4662499996667,7.017083332999998,4017
100.4687499996667,7.017083332999998,4018
100.469583333,7.017083332999998,4019
100.4829166663333,7.017083332999998,4020
100.4837499996667,7.017083332999998,4021
100.4854166663333,7.017083332999998,4023
100.4904166663333,7.017083332999998,4024
100.492083333,7.017083332999998,4025
100.494583333,7.017083332999998,4026
100.4512499996667,7.016249999666664,4039
100.4529166663333,7.016249999666664,4040
100.454583333,7.016249999666664,4041
100.4562499996667,7.016249999666664,4042
100.459583333,7.016249999666664,4043
100.4604166663333,7.016249999666664,4044
100.4629166663333,7.016249999666664,4045
100.464583333,7.016249999666664,4046
100.4654166663333,7.016249999666664,4047
100.4662499996667,7.016249999666664,4048
100.4679166663333,7.016249999666664,4049
100.469583333,7.016249999666664,4050
100.4704166663333,7.016249999666664,4051
100.4787499996667,7.016249999666664,4052
100.4804166663333,7.016249999666664,4053
100.4812499996667,7.016249999666664,4054
100.482083333,7.016249999666664,4055
100.4829166663333,7.016249999666664,4056
100.487083333,7.016249999666664,4057
100.4879166663333,7.016249999666664,4058
100.4887499996667,7.016249999666664,4059
100.4904166663333,7.016249999666664,4060
100.4929166663333,7.016249999666664,4061
100.4937499996667,7.016249999666664,4062
100.4954166663333,7.016249999666664,4063
100.4962499996667,7.016249999666664,4064
100.4979166663333,7.016249999666664,4065
100.4512499996667,7.015416666333331,4075
100.452083333,7.015416666333331,4076
100.4537499996667,7.015416666333331,4077
100.4662499996667,7.015416666333331,4078
100.467083333,7.015416666333331,4079
100.4679166663333,7.015416666333331,4080
100.4679166663333,7.015416666333331,4081
100.4779166663333,7.015416666333331,4082
100.484583333,7.015416666333331,4083
100.4854166663333,7.015416666333331,4084
100.4862499996667,7.015416666333331,4085
100.489583333,7.015416666333331,4086
100.4904166663333,7.016249999666664,4087
100.4937499996667,7.015416666333331,4088
100.494583333,7.015416666333331,4089
100.4954166663333,7.015416666333331,4090
100.497083333,7.015416666333331,4091
100.497083333,7.015416666333331,4092
100.4554166663333,7.014583332999997,4101
100.4562499996667,7.014583332999997,4102
100.459583333,7.014583332999997,4103
100.4679166663333,7.014583332999997,4104
100.4704166663333,7.014583332999997,4105
100.4712499996667,7.014583332999997,4106
100.4729166663333,7.014583332999997,4107
100.477083333,7.014583332999997,4108
100.4787499996667,7.014583332999997,4109
100.4854166663333,7.014583332999997,4110
100.4887499996667,7.014583332999997,4111
100.489583333,7.014583332999997,4112
100.4929166663333,7.014583332999997,4113
100.4937499996667,7.014583332999997,4114
100.4937499996667,7.014583332999997,4115
100.4662499996667,7.013749999666664,4134
100.4679166663333,7.013749999666664,4135
100.4687499996667,7.013749999666664,4136
100.4704166663333,7.013749999666664,4137
100.472083333,7.013749999666664,4138
100.477083333,7.013749999666664,4139
100.4779166663333,7.013749999666664,4140
100.482083333,7.013749999666664,4141
100.482083333,7.013749999666664,4142
100.4854166663333,7.013749999666664,4143
100.4862499996667,7.013749999666664,4144
100.487083333,7.013749999666664,4145
100.4879166663333,7.013749999666664,4146
100.489583333,7.013749999666664,4147
100.492083333,7.014583332999997,4148
100.4529166663333,7.01291666633333,4162
100.4529166663333,7.01291666633333,4163
100.4562499996667,7.01291666633333,4164
100.459583333,7.01291666633333,4165
100.4629166663333,7.01291666633333,4166
100.4679166663333,7.01291666633333,4167
100.4679166663333,7.01291666633333,4168
100.4712499996667,7.01291666633333,4169
100.472083333,7.01291666633333,4170
100.4754166663333,7.01291666633333,4171
100.4762499996667,7.01291666633333,4172
100.477083333,7.01291666633333,4173
100.4779166663333,7.01291666633333,4174
100.479583333,7.01291666633333,4175
100.484583333,7.01291666633333,4176
100.4854166663333,7.01291666633333,4177
100.4879166663333,7.01291666633333,4178
100.4887499996667,7.01291666633333,4179
100.4887499996667,7.01291666633333,4180
100.4512499996667,7.012083332999998,4195
100.452083333,7.012083332999998,4196
100.4529166663333,7.012083332999998,4197
100.4612499996667,7.012083332999998,4198
100.4662499996667,7.012083332999998,4199
100.4662499996667,7.012083332999998,4200
100.4712499996667,7.012083332999998,4201
100.4729166663333,7.012083332999998,4202
100.4754166663333,7.012083332999998,4203
100.4787499996667,7.012083332999998,4204
100.4837499996667,7.012083332999998,4205
100.487083333,7.012083332999998,4206
100.487083333,7.012083332999998,4207
100.4529166663333,7.011249999666664,4231
100.454583333,7.011249999666664,4232
100.4554166663333,7.011249999666664,4233
100.4562499996667,7.011249999666664,4234
100.4679166663333,7.011249999666664,4235
100.4712499996667,7.011249999666664,4236
100.4729166663333,7.011249999666664,4237
100.4762499996667,7.011249999666664,4238
100.4779166663333,7.011249999666664,4239
100.4779166663333,7.011249999666664,4240
100.4812499996667,7.011249999666664,4241
100.4512499996667,7.010416666333331,4258
100.452083333,7.010416666333331,4259
100.4529166663333,7.010416666333331,4260
100.454583333,7.010416666333331,4261
100.4554166663333,7.010416666333331,4262
100.4562499996667,7.010416666333331,4263
100.4579166663333,7.010416666333331,4264
100.4612499996667,7.010416666333331,4265
100.4654166663333,7.010416666333331,4266
100.4662499996667,7.010416666333331,4267
100.467083333,7.010416666333331,4268
100.4679166663333,7.010416666333331,4269
100.469583333,7.010416666333331,4270
100.469583333,7.010416666333331,4271
100.4812499996667,7.010416666333331,4272
100.4854166663333,7.010416666333331,4273
100.4862499996667,7.010416666333331,4274
100.487083333,7.010416666333331,4275
100.4529166663333,7.009583332999997,4297
100.457083333,7.009583332999997,4298
100.4587499996667,7.009583332999997,4299
100.464583333,7.009583332999997,4300
100.469583333,7.009583332999997,4301
100.4737499996667,7.010416666333331,4302
100.477083333,7.009583332999997,4303
100.4779166663333,7.009583332999997,4304
100.4787499996667,7.009583332999997,4305
100.479583333,7.009583332999997,4306
100.4862499996667,7.009583332999997,4307
100.4529166663333,7.008749999666664,4323
100.457083333,7.008749999666664,4324
100.4587499996667,7.008749999666664,4325
100.4637499996667,7.008749999666664,4326
100.464583333,7.008749999666664,4327
100.4679166663333,7.008749999666664,4328
100.4687499996667,7.008749999666664,4329
100.469583333,7.008749999666664,4330
100.4704166663333,7.008749999666664,4331
100.472083333,7.008749999666664,4332
100.4729166663333,7.008749999666664,4333
100.4762499996667,7.008749999666664,4334
100.4787499996667,7.008749999666664,4335
100.4829166663333,7.008749999666664,4336
100.4837499996667,7.008749999666664,4337
100.484583333,7.008749999666664,4338
100.4862499996667,7.008749999666664,4339
100.4529166663333,7.007916666333331,4363
100.4579166663333,7.007916666333331,4364
100.467083333,7.007916666333331,4365
100.4679166663333,7.007916666333331,4366
100.469583333,7.008749999666664,4367
100.474583333,7.007916666333331,4368
100.4762499996667,7.007916666333331,4369
100.477083333,7.007916666333331,4370
100.4779166663333,7.007916666333331,4371
100.4812499996667,7.007916666333331,4372
100.482083333,7.007916666333331,4373
100.4829166663333,7.007916666333331,4374
100.4862499996667,7.007916666333331,4375
100.4587499996667,7.007083332999998,4389
100.4679166663333,7.007083332999998,4390
100.472083333,7.007083332999998,4391
100.474583333,7.007083332999998,4392
100.4779166663333,7.007083332999998,4393
100.4787499996667,7.007083332999998,4394
100.4804166663333,7.007083332999998,4395
100.482083333,7.007083332999998,4396
100.484583333,7.007083332999998,4397
100.4879166663333,7.007083332999998,4398
100.462083333,7.006249999666665,4415
100.4679166663333,7.006249999666665,4416
100.4687499996667,7.006249999666665,4417
100.4729166663333,7.006249999666665,4418
100.4737499996667,7.006249999666665,4419
100.474583333,7.006249999666665,4420
100.4762499996667,7.006249999666665,4421
100.477083333,7.006249999666665,4422
100.4779166663333,7.006249999666665,4423
100.4787499996667,7.006249999666665,4424
100.4837499996667,7.006249999666665,4425
100.4862499996667,7.006249999666665,4426
100.4879166663333,7.006249999666665,4427
100.4879166663333,7.006249999666665,4428
100.4587499996667,7.005416666333331,4452
100.4637499996667,7.005416666333331,4453
100.4637499996667,7.005416666333331,4454
100.4662499996667,7.005416666333331,4455
100.4687499996667,7.005416666333331,4456
100.4737499996667,7.005416666333331,4457
100.4787499996667,7.005416666333331,4458
100.479583333,7.005416666333331,4459
100.484583333,7.005416666333331,4460
100.4854166663333,7.005416666333331,4461
100.4862499996667,7.005416666333331,4462
100.487083333,7.005416666333331,4463
100.4679166663333,7.004583332999998,4481
100.4687499996667,7.004583332999998,4482
100.4737499996667,7.004583332999998,4483
100.4762499996667,7.004583332999998,4484
100.479583333,7.004583332999998,4485
100.4804166663333,7.004583332999998,4486
100.4854166663333,7.004583332999998,4487
100.4862499996667,7.004583332999998,4488
100.489583333,7.004583332999998,4489
100.4912499996667,7.004583332999998,4490
100.4912499996667,7.004583332999998,4491
100.4679166663333,7.003749999666664,4507
100.4687499996667,7.003749999666664,4508
100.474583333,7.003749999666664,4509
100.4754166663333,7.003749999666664,4510
100.4762499996667,7.003749999666664,4511
100.477083333,7.003749999666664,4512
100.4779166663333,7.003749999666664,4513
100.479583333,7.003749999666664,4514
100.4804166663333,7.003749999666664,4515
100.4812499996667,7.003749999666664,4516
100.482083333,7.003749999666664,4517
100.4879166663333,7.003749999666664,4518
100.4887499996667,7.003749999666664,4519
100.4887499996667,7.003749999666664,4520
100.4662499996667,7.002916666333331,4543
100.4662499996667,7.002916666333331,4544
100.4687499996667,7.002916666333331,4545
100.4729166663333,7.002916666333331,4546
100.4737499996667,7.002916666333331,4547
100.474583333,7.002916666333331,4548
100.4804166663333,7.002916666333331,4549
100.4812499996667,7.002916666333331,4550
100.482083333,7.002916666333331,4551
100.4837499996667,7.002916666333331,4552
100.4887499996667,7.002916666333331,4553
100.4587499996667,7.002083332999997,4567
100.464583333,7.002083332999997,4568
100.464583333,7.002083332999997,4569
100.4679166663333,7.002083332999997,4570
100.4687499996667,7.002083332999997,4571
100.469583333,7.002083332999997,4572
100.4729166663333,7.002083332999997,4573
100.4737499996667,7.002083332999997,4574
100.4737499996667,7.002083332999997,4575
100.477083333,7.002083332999997,4576
100.4779166663333,7.002083332999997,4577
100.4787499996667,7.002083332999997,4578
100.482083333,7.002083332999997,4579
100.487083333,7.002083332999997,4580
100.4887499996667,7.002083332999997,4581
100.4579166663333,7.001249999666665,4596
100.4587499996667,7.001249999666665,4597
100.462083333,7.001249999666665,4598
100.469583333,7.001249999666665,4599
100.472083333,7.001249999666665,4600
100.4754166663333,7.001249999666665,4601
100.477083333,7.001249999666665,4602
100.479583333,7.001249999666665,4603
100.4804166663333,7.001249999666665,4604
100.4812499996667,7.001249999666665,4605
100.482083333,7.001249999666665,4606
100.482083333,7.001249999666665,4607
100.484583333,7.001249999666665,4608
100.4879166663333,7.001249999666665,4609
100.4887499996667,7.001249999666665,4610
100.459583333,7.000416666333331,4633
100.4604166663333,7.000416666333331,4634
100.467083333,7.000416666333331,4635
100.474583333,7.000416666333331,4636
100.4762499996667,7.000416666333331,4637
100.477083333,7.000416666333331,4638
100.4787499996667,7.000416666333331,4639
100.479583333,7.000416666333331,4640
100.4812499996667,7.000416666333331,4641
100.484583333,7.000416666333331,4642
100.484583333,7.000416666333331,4643
100.4879166663333,7.000416666333331,4644
100.4887499996667,7.000416666333331,4645
100.4612499996667,6.999583332999998,4663
100.464583333,6.999583332999998,4664
100.4679166663333,6.999583332999998,4665
100.4712499996667,6.999583332999998,4666
100.477083333,6.999583332999998,4667
100.4787499996667,6.999583332999998,4668
100.479583333,6.999583332999998,4669
100.479583333,6.999583332999998,4670
100.482083333,6.999583332999998,4671
100.4887499996667,6.999583332999998,4672
100.4887499996667,6.999583332999998,4673
100.459583333,6.998749999666664,4698
100.4612499996667,6.998749999666664,4699
100.4687499996667,6.998749999666664,4700
100.469583333,6.998749999666664,4701
100.4704166663333,6.998749999666664,4702
100.4712499996667,6.998749999666664,4703
100.4712499996667,6.998749999666664,4704
100.4754166663333,6.998749999666664,4705
100.4762499996667,6.998749999666664,4706
100.4812499996667,6.998749999666664,4707
100.482083333,6.998749999666664,4708
100.4879166663333,6.998749999666664,4709
100.462083333,6.997916666333331,4723
100.464583333,6.997916666333331,4724
100.464583333,6.997916666333331,4725
100.4704166663333,6.997916666333331,4726
100.4729166663333,6.997916666333331,4727
100.4737499996667,6.997916666333331,4728
100.477083333,6.997916666333331,4729
100.4787499996667,6.997916666333331,4730
100.479583333,6.997916666333331,4731
100.4804166663333,6.997916666333331,4732
100.4804166663333,6.997916666333331,4733
100.487083333,6.997916666333331,4734
100.4629166663333,6.997083332999997,4756
100.464583333,6.997083332999997,4757
100.467083333,6.997083332999997,4758
100.4704166663333,6.997083332999997,4759
100.4762499996667,6.997083332999997,4760
100.477083333,6.997083332999997,4761
100.479583333,6.997083332999997,4762
100.482083333,6.997083332999997,4763
100.4829166663333,6.997083332999997,4764
100.4837499996667,6.997083332999997,4765
100.4879166663333,6.997083332999997,4766
100.4629166663333,6.996249999666665,4783
100.4679166663333,6.996249999666665,4784
100.4729166663333,6.996249999666665,4785
100.4737499996667,6.996249999666665,4786
100.477083333,6.996249999666665,4787
100.4787499996667,6.996249999666665,4788
100.479583333,6.996249999666665,4789
100.482083333,6.996249999666665,4790
100.4837499996667,6.996249999666665,4791
100.4854166663333,6.996249999666665,4792
100.4612499996667,6.995416666333331,4809
100.4629166663333,6.996249999666665,4810
100.4704166663333,6.995416666333331,4811
100.4737499996667,6.995416666333331,4812
100.4754166663333,6.995416666333331,4813
100.4762499996667,6.995416666333331,4814
100.477083333,6.995416666333331,4815
100.4779166663333,6.995416666333331,4816
100.4787499996667,6.995416666333331,4817
100.479583333,6.995416666333331,4818
100.4804166663333,6.995416666333331,4819
100.4812499996667,6.995416666333331,4820
100.482083333,6.995416666333331,4821
100.482083333,6.995416666333331,4822
100.4854166663333,6.996249999666665,4823
100.4704166663333,6.994583332999998,4838
100.4787499996667,6.994583332999998,4839
100.4812499996667,6.995416666333331,4840
100.4729166663333,6.993749999666664,4854
100.4737499996667,6.993749999666664,4855
100.474583333,6.993749999666664,4856
100.4779166663333,6.993749999666664,4857
100.4787499996667,6.993749999666664,4858
100.4712499996667,6.993749999666664,4871
100.4754166663333,6.992916666333331,4872
100.4762499996667,6.992916666333331,4873
100.4779166663333,6.992916666333331,4874
100.4787499996667,6.992916666333331,4875
100.4729166663333,6.993749999666664,4888
100.4754166663333,6.992083332999997,4889
100.4762499996667,6.992083332999997,4890
100.477083333,6.992083332999997,4891
100.482083333,6.992083332999997,4892
100.4629166663333,6.991249999666664,4906
100.4704166663333,6.991249999666664,4907
100.4762499996667,6.991249999666664,4908
100.477083333,6.991249999666664,4909
100.484583333,6.991249999666664,4910
100.4612499996667,6.990416666333331,4917
100.4679166663333,6.990416666333331,4918
100.4704166663333,6.990416666333331,4919
100.4754166663333,6.990416666333331,4920
100.4762499996667,6.990416666333331,4921
100.477083333,6.990416666333331,4922
100.4704166663333,6.989583332999998,4935
100.4737499996667,6.989583332999998,4936
100.477083333,6.989583332999998,4937
100.4779166663333,6.989583332999998,4938
100.4787499996667,6.989583332999998,4939
100.4629166663333,6.988749999666664,4952
100.469583333,6.988749999666664,4953
100.4704166663333,6.988749999666664,4954
100.4737499996667,6.988749999666664,4955
100.4754166663333,6.988749999666664,4956
100.4762499996667,6.988749999666664,4957
100.479583333,6.988749999666664,4958
100.4804166663333,6.988749999666664,4959
100.4612499996667,6.987916666333331,4968
100.4629166663333,6.987916666333331,4969
100.467083333,6.987916666333331,4970
100.4679166663333,6.987916666333331,4971
100.4687499996667,6.987916666333331,4972
100.4687499996667,6.987916666333331,4973
100.4729166663333,6.987916666333331,4974
100.4762499996667,6.987916666333331,4975
100.477083333,6.987916666333331,4976
100.4779166663333,6.987916666333331,4977
100.479583333,6.987916666333331,4978
100.479583333,6.987916666333331,4979
100.4662499996667,6.987083332999998,4995
100.4737499996667,6.987083332999998,4996
100.477083333,6.987083332999998,4997
100.4787499996667,6.987083332999998,4998
100.462083333,6.986249999666664,5018
100.4637499996667,6.986249999666664,5019
100.464583333,6.986249999666664,5020
100.4629166663333,6.985416666333331,5053
100.464583333,6.985416666333331,5054
100.4654166663333,6.985416666333331,5055
100.4662499996667,6.985416666333331,5056
100.4629166663333,6.984583332999998,5088
100.464583333,6.984583332999998,5089
100.4654166663333,6.984583332999998,5090
100.4654166663333,6.984583332999998,5091
100.464583333,6.983749999666665,5130
