osmid,y,x,highway,street_count,junction,longitude,latitude
2506106149,7.0381427,100.4609727,,3,,100.4609727,7.0381427
2506106154,7.0381507,100.4916378,,3,,100.4916378,7.0381507
2506106168,7.0381655,100.4798558,,3,,100.4798558,7.0381655
2506106208,7.0382282,100.4595575,,3,,100.4595575,7.0382282
2506106228,7.0382288,100.4780517,,3,,100.4780517,7.0382288
2506106248,7.0384339,100.4589793,,3,,100.4589793,7.0384339
2506106269,7.0386415,100.4904459,,1,,100.4904459,7.0386415
2506106279,7.0386734,100.4592799,,3,,100.4592799,7.0386734
2506106294,7.0384312,100.4732428,,3,,100.4732428,7.0384312
2506106302,7.0389399,100.4583794,,1,,100.4583794,7.0389399
2506106314,7.0389532,100.4866668,,1,,100.4866668,7.0389532
2506106319,7.0389962,100.4615639,,1,,100.4615639,7.0389962
2506106338,7.0390932,100.4606964,,3,,100.4606964,7.0390932
2506106343,7.039125,100.4623664,,3,,100.4623664,7.039125
2506106362,7.0392487,100.4583743,,1,,100.4583743,7.0392487
2506106381,7.0393689,100.4880653,,3,,100.4880653,7.0393689
2506106382,7.0392847,100.4630168,,1,,100.4630168,7.0392847
2506106387,7.0394623,100.4728061,,3,,100.4728061,7.0394623
2506106392,7.0395366,100.4634697,,1,,100.4634697,7.0395366
2506106411,7.0396607,100.4624086,,3,,100.4624086,7.0396607
2506106420,7.0397085,100.4925399,,3,,100.4925399,7.0397085
2506106435,7.0397857,100.4584089,,3,,100.4584089,7.0397857
2506106445,7.0398072,100.4574175,,1,,100.4574175,7.0398072
2506106450,7.0398134,100.457744,,3,,100.457744,7.0398134
2506106464,7.039974,100.4609766,,3,,100.4609766,7.039974
2506106475,7.0399885,100.4561163,,3,,100.4561163,7.0399885
2506106485,7.0399919,100.4501176,,3,,100.4501176,7.0399919
2506106506,7.0400493,100.4577328,,4,,100.4577328,7.0400493
2506106515,7.0400703,100.458653,,5,,100.458653,7.0400703
2506106526,7.0401122,100.4543855,,4,,100.4543855,7.0401122
2506106594,7.0402678,100.4577208,,3,,100.4577208,7.0402678
2506106607,7.0402849,100.497804,,4,,100.497804,7.0402849
2506106643,7.0405992,100.4651767,,3,,100.4651767,7.0405992
2506106670,7.0406669,100.465318,,3,,100.465318,7.0406669
2506106689,7.0407464,100.5016846,,3,,100.5016846,7.0407464
2506106694,7.0409084,100.5033312,,3,,100.5033312,7.0409084
2506106700,7.0408499,100.4917956,,1,,100.4917956,7.0408499
2506106731,7.0411038,100.4896432,,3,,100.4896432,7.0411038
2506106745,7.0411317,100.4649755,,1,,100.4649755,7.0411317
2506106750,7.0411377,100.4976937,,3,,100.4976937,7.0411377
2506106755,7.0411343,100.4764071,,3,,100.4764071,7.0411343
2506106839,7.0413565,100.4956834,,3,,100.4956834,7.0413565
2506106949,7.0416113,100.4955327,,3,,100.4955327,7.0416113
2506106961,7.0416476,100.4892236,,4,,100.4892236,7.0416476
2506106986,7.0416905,100.4906968,,3,,100.4906968,7.0416905
2506107033,7.0419157,100.4500611,,3,,100.4500611,7.0419157
2506107041,7.0419958,100.493319,,4,,100.493319,7.0419958
2506107057,7.0418754,100.4919382,,3,,100.4919382,7.0418754
2506107088,7.0420576,100.4929711,,4,,100.4929711,7.0420576
2506107176,7.0423823,100.4951056,,3,,100.4951056,7.0423823
2506107189,7.0427849,100.4597865,,3,,100.4597865,7.0427849
2506107198,7.0425567,100.4919562,,3,,100.4919562,7.0425567
2506107240,7.0428288,100.4942525,,3,,100.4942525,7.0428288
2506107257,7.0428666,100.4936237,,4,,100.4936237,7.0428666
2506107325,7.043304,100.4746223,,3,,100.4746223,7.043304
2506107339,7.0433537,100.4698566,,3,,100.4698566,7.0433537
2506107363,7.0433854,100.4499802,,3,,100.4499802,7.0433854
2506107422,7.0435991,100.4889781,,3,,100.4889781,7.0435991
2506107433,7.0436424,100.4757568,,4,,100.4757568,7.0436424
2506107458,7.043708,100.4706092,,3,,100.4706092,7.043708
2506107468,7.0437965,100.4717526,,4,,100.4717526,7.0437965
2506107595,7.0440757,100.471426,,3,,100.471426,7.0440757
2506107632,7.0440531,100.493112,,4,,100.493112,7.0440531
2506107702,7.0448953,100.4891545,,3,,100.4891545,7.0448953
2506107767,7.0450418,100.4750294,,3,,100.4750294,7.0450418
2506107772,7.0450245,100.4498979,,3,,100.4498979,7.0450245
2506107804,7.0451989,100.485966,,3,,100.485966,7.0451989
2506107808,7.0452385,100.4841053,,4,,100.4841053,7.0452385
2506107855,7.0455503,100.4837869,,3,,100.4837869,7.0455503
2506107864,7.0454979,100.4867455,,3,,100.4867455,7.0454979
2506107868,7.0455368,100.4835827,,3,,100.4835827,7.0455368
2506107882,7.0455884,100.4870787,,3,,100.4870787,7.0455884
2506107964,7.0460942,100.4916463,,4,,100.4916463,7.0460942
2506107988,7.0465289,100.4885741,,3,,100.4885741,7.0465289
2506108026,7.0469879,100.4496462,,3,,100.4496462,7.0469879
2506108083,7.0471413,100.4886189,,3,,100.4886189,7.0471413
2506108132,7.0472107,100.471214,,3,,100.471214,7.0472107
2506108221,7.0472967,100.4915078,,3,,100.4915078,7.0472967
2506108252,7.0472898,100.4929373,,4,,100.4929373,7.0472898
2506108280,7.0473899,100.4732242,,3,,100.4732242,7.0473899
2506108339,7.0476271,100.4708609,,3,,100.4708609,7.0476271
2506108373,7.0479079,100.4889285,,3,,100.4889285,7.0479079
2506108380,7.047954,100.4615219,,4,,100.4615219,7.047954
2506108407,7.0485763,100.4731528,,3,,100.4731528,7.0485763
2506108408,7.0485384,100.4984095,,3,,100.4984095,7.0485384
2506108414,7.0488959,100.4996253,,3,,100.4996253,7.0488959
2506108433,7.0495541,100.5009106,,3,,100.5009106,7.0495541
2506108437,7.049672,100.4897956,,3,,100.4897956,7.049672
2506108438,7.0496893,100.4738142,,3,,100.4738142,7.0496893
2506108443,7.0500385,100.4705397,,3,,100.4705397,7.0500385
2506108451,7.0502928,100.5018124,,3,,100.5018124,7.0502928
2506108453,7.0502506,100.4705924,,3,,100.4705924,7.0502506
2506108468,7.0507636,100.4736481,,3,,100.4736481,7.0507636
2506108470,7.050846,100.5024637,,4,,100.5024637,7.050846
2506108474,7.0509523,100.4685492,,3,,100.4685492,7.0509523
2506108486,7.0517015,100.4651865,,3,,100.4651865,7.0517015
2506108491,7.0517481,100.4688033,,3,,100.4688033,7.0517481
2506108506,7.0518177,100.4679096,,3,,100.4679096,7.0518177
2506108519,7.0518401,100.4673373,,3,,100.4673373,7.0518401
2506108543,7.0521015,100.4717448,,3,,100.4717448,7.0521015
2506108557,7.0521292,100.4717696,,3,,100.4717696,7.0521292
2506108570,7.0521538,100.4722065,,4,,100.4722065,7.0521538
2506108587,7.0523875,100.4735169,,3,,100.4735169,7.0523875
2506108609,7.0524151,100.472476,,3,,100.472476,7.0524151
2506108617,7.0524061,100.4730252,,3,,100.4730252,7.0524061
2506108732,7.0526276,100.4651843,,4,,100.4651843,7.0526276
2506108838,7.0529914,100.4900674,,3,,100.4900674,7.0529914
2506108858,7.0531537,100.4652215,,3,,100.4652215,7.0531537
2506108886,7.053267,100.4900969,,3,,100.4900969,7.053267
2506108923,7.0535998,100.4504585,,4,,100.4504585,7.0535998
2506108929,7.0536955,100.4736102,,3,,100.4736102,7.0536955
2506108960,7.0537766,100.4652446,,3,,100.4652446,7.0537766
2506108986,7.054445,100.4651866,,3,,100.4651866,7.054445
2506108995,7.0546521,100.450643,,3,,100.450643,7.0546521
2506109043,7.0549643,100.4735097,,3,,100.4735097,7.0549643
2506109090,7.0553146,100.4506972,,3,,100.4506972,7.0553146
2506109130,7.0556496,100.4652522,,3,,100.4652522,7.0556496
2506109143,7.0559039,100.4733749,,3,,100.4733749,7.0559039
2506109180,7.0562843,100.4903212,,3,,100.4903212,7.0562843
2506109186,7.0563647,100.4655874,,3,,100.4655874,7.0563647
2506109242,7.0566662,100.4732496,,3,,100.4732496,7.0566662
2506109267,7.0568956,100.4505186,,3,,100.4505186,7.0568956
2506109289,7.056986,100.4611663,,4,,100.4611663,7.056986
2506109306,7.0570473,100.4627223,,3,,100.4627223,7.0570473
2506109318,7.0571878,100.4640467,,4,,100.4640467,7.0571878
2506109358,7.0575217,100.473238,,3,,100.473238,7.0575217
2506109376,7.0577328,100.4503615,,3,,100.4503615,7.0577328
2506109407,7.0579008,100.4535005,,3,,100.4535005,7.0579008
2506109426,7.0579964,100.454381,,3,,100.454381,7.0579964
2506109489,7.0584932,100.4576134,,4,,100.4576134,7.0584932
2506109559,7.0587751,100.4502621,,3,,100.4502621,7.0587751
2506109610,7.0589914,100.4732334,,4,,100.4732334,7.0589914
2506109655,7.0591313,100.4502584,,3,,100.4502584,7.0591313
2506109730,7.0598799,100.4503477,,3,,100.4503477,7.0598799
2506109749,7.059921,100.467812,,3,,100.467812,7.059921
2506110025,7.0609043,100.4678479,,3,,100.4678479,7.0609043
2506110028,7.0609695,100.4678961,,3,,100.4678961,7.0609695
2506110299,7.0640208,100.4710704,,3,,100.4710704,7.0640208
2506110300,7.0638065,100.4735348,,3,,100.4735348,7.0638065
2506110362,7.0640196,100.4735272,,3,,100.4735272,7.0640196
2506110381,7.0643392,100.4712473,,3,,100.4712473,7.0643392
2506110443,7.0649842,100.4715204,,3,,100.4715204,7.0649842
2506110628,7.0655225,100.4715636,,3,,100.4715636,7.0655225
2506110642,7.0670921,100.4733718,,3,,100.4733718,7.0670921
2506110685,7.0670362,100.4747303,,1,,100.4747303,7.0670362
2506110753,7.0676132,100.4747989,,3,,100.4747989,7.0676132
2506110802,7.067535,100.471721,,4,,100.471721,7.067535
2506110842,7.0677077,100.4727996,,3,,100.4727996,7.0677077
2506110865,7.0677507,100.4734075,,3,,100.4734075,7.0677507
2506110883,7.0678773,100.4780228,,3,,100.4780228,7.0678773
2506110954,7.0684437,100.4722029,,3,,100.4722029,7.0684437
2506111074,7.0698015,100.4772614,,3,,100.4772614,7.0698015
2506111302,7.0714787,100.4725862,,3,,100.4725862,7.0714787
2506111440,7.0717963,100.476679,,3,,100.476679,7.0717963
2506111793,7.0742029,100.4764264,,3,,100.4764264,7.0742029
2506111798,7.0742482,100.4758131,,3,,100.4758131,7.0742482
2506112569,7.0924234,100.4749595,,4,,100.4749595,7.0924234
2506112620,7.094384,100.475708,,3,,100.475708,7.094384
2506112626,7.0944913,100.4761822,,3,,100.4761822,7.0944913
2506112636,7.094675,100.4768387,,3,,100.4768387,7.094675
2506151324,7.0000628,100.5020938,,3,,100.5020938,7.0000628
2506151533,7.0240395,100.490708,,3,,100.490708,7.0240395
2506151534,7.0240498,100.4902426,,3,,100.4902426,7.0240498
2507400589,7.0041774,100.4806249,,3,,100.4806249,7.0041774
2507400591,7.0048863,100.4807529,,4,,100.4807529,7.0048863
2507400593,7.0051391,100.4808031,,3,,100.4808031,7.0051391
2507400597,7.0053011,100.4823223,,3,,100.4823223,7.0053011
2507400599,7.0054209,100.4841412,,3,,100.4841412,7.0054209
2507400604,7.0060459,100.4822272,,3,,100.4822272,7.0060459
2507400607,7.0061299,100.4848286,,3,,100.4848286,7.0061299
2507400609,7.0062024,100.4829999,,3,,100.4829999,7.0062024
2507400612,7.0062726,100.4821874,,3,,100.4821874,7.0062726
2507400614,7.0062955,100.4813157,,1,,100.4813157,7.0062955
2507400618,7.0064097,100.4821668,,3,,100.4821668,7.0064097
2507400624,7.0065665,100.482152,,1,,100.482152,7.0065665
2507400625,7.0065735,100.4830517,,1,,100.4830517,7.0065735
2507400630,7.0067137,100.4817773,,1,,100.4817773,7.0067137
2507400638,7.0067511,100.4810494,,4,,100.4810494,7.0067511
2507400639,7.0067613,100.4809199,,3,,100.4809199,7.0067613
2507400647,7.0071263,100.4858574,,3,,100.4858574,7.0071263
2507400648,7.0072124,100.4867961,,1,,100.4867961,7.0072124
2507400649,7.0075007,100.4845654,,3,,100.4845654,7.0075007
2507400651,7.0076728,100.4858801,,3,,100.4858801,7.0076728
2507400652,7.0077357,100.4878787,,3,,100.4878787,7.0077357
2507400655,7.0081196,100.4858401,,3,,100.4858401,7.0081196
2507400664,7.0081731,100.4865471,,1,,100.4865471,7.0081731
2507400671,7.0082004,100.4851551,,3,,100.4851551,7.0082004
2507400677,7.0088112,100.4847675,,3,,100.4847675,7.0088112
2507400682,7.0093185,100.4862502,,1,,100.4862502,7.0093185
2507400685,7.0098317,100.4862249,,4,,100.4862249,7.0098317
2507400688,7.0098712,100.4878597,,3,,100.4878597,7.0098712
2507400689,7.0099696,100.4815863,,4,,100.4815863,7.0099696
2507400690,7.0099721,100.4814553,,3,,100.4814553,7.0099721
2507400695,7.0103875,100.4843733,,3,,100.4843733,7.0103875
2507400696,7.0105513,100.4816799,,4,,100.4816799,7.0105513
2507400698,7.010559,100.4815532,,3,,100.4815532,7.010559
2507400701,7.0106043,100.4833385,,3,,100.4833385,7.0106043
2507400702,7.0106707,100.4843638,,1,,100.4843638,7.0106707
2507400704,7.0108411,100.4843392,,1,,100.4843392,7.0108411
2507400706,7.0108979,100.4861777,,3,,100.4861777,7.0108979
2507400707,7.0109072,100.4878889,,3,,100.4878889,7.0109072
2507400708,7.0110181,100.485303,,3,,100.485303,7.0110181
2507400710,7.0112947,100.4878944,,3,,100.4878944,7.0112947
2507400711,7.0113144,100.4861607,,3,,100.4861607,7.0113144
2507400715,7.0116942,100.4879,,3,,100.4879,7.0116942
2507400716,7.0117126,100.486155,,3,,100.486155,7.0117126
2507400717,7.011699,100.4843382,,1,,100.4843382,7.011699
2507400720,7.0118588,100.4852694,,3,,100.4852694,7.0118588
2507400724,7.0120357,100.4890648,,1,,100.4890648,7.0120357
2507400734,7.0124047,100.4898703,,1,,100.4898703,7.0124047
2507400739,7.0128199,100.4888321,,3,,100.4888321,7.0128199
2507400740,7.0128602,100.4879231,,3,,100.4879231,7.0128602
2507400741,7.0128891,100.4874736,,3,,100.4874736,7.0128891
2507400742,7.0128976,100.4827128,,1,,100.4827128,7.0128976
2507400744,7.0129182,100.4870218,,1,,100.4870218,7.0129182
2507400748,7.013029,100.4818547,,3,,100.4818547,7.013029
2507400749,7.0130146,100.4896912,,3,,100.4896912,7.0130146
2507400750,7.0130469,100.486111,,3,,100.486111,7.0130469
2507400752,7.0131585,100.4810528,,1,,100.4810528,7.0131585
2507400753,7.0131212,100.4868502,,1,,100.4868502,7.0131212
2507400764,7.0132626,100.4874989,,1,,100.4874989,7.0132626
2507400767,7.0132493,100.4905238,,3,,100.4905238,7.0132493
2507400768,7.0133202,100.4897137,,1,,100.4897137,7.0133202
2507400769,7.0133358,100.4746463,,3,,100.4746463,7.0133358
2507400771,7.0135012,100.4913228,,3,,100.4913228,7.0135012
2507400772,7.0135753,100.4735914,,3,,100.4735914,7.0135753
2507400773,7.0136879,100.4826451,,3,,100.4826451,7.0136879
2507400774,7.0137168,100.4921109,,3,,100.4921109,7.0137168
2507400776,7.0138372,100.492551,,3,,100.492551,7.0138372
2507400778,7.0138793,100.486722,,3,,100.486722,7.0138793
2507400782,7.0140632,100.4833494,,3,,100.4833494,7.0140632
2507400783,7.0140651,100.4837621,,1,,100.4837621,7.0140651
2507400785,7.0140928,100.4894428,,3,,100.4894428,7.0140928
2507400787,7.0141124,100.4904092,,3,,100.4904092,7.0141124
2507400788,7.0141235,100.4860251,,1,,100.4860251,7.0141235
2507400789,7.0141371,100.4867134,,3,,100.4867134,7.0141371
2507400790,7.0141978,100.4843733,,1,,100.4843733,7.0141978
2507400792,7.0142835,100.4748006,,3,,100.4748006,7.0142835
2507400793,7.0143016,100.4911913,,3,,100.4911913,7.0143016
2507400795,7.0143379,100.4893729,,3,,100.4893729,7.0143379
2507400796,7.0143495,100.4851811,,3,,100.4851811,7.0143495
2507400797,7.0143767,100.4867099,,3,,100.4867099,7.0143767
2507400798,7.0144095,100.4871874,,1,,100.4871874,7.0144095
2507400800,7.0144979,100.4833681,,3,,100.4833681,7.0144979
2507400801,7.0145212,100.4903764,,3,,100.4903764,7.0145212
2507400804,7.0146003,100.4843518,,3,,100.4843518,7.0146003
2507400806,7.0146693,100.4903664,,3,,100.4903664,7.0146693
2507400807,7.0146709,100.4851657,,3,,100.4851657,7.0146709
2507400808,7.0147203,100.4910673,,3,,100.4910673,7.0147203
2507400809,7.0147231,100.4892631,,3,,100.4892631,7.0147231
2507400813,7.0149287,100.4879208,,3,,100.4879208,7.0149287
2507400815,7.0149452,100.4903479,,3,,100.4903479,7.0149452
2507400816,7.0149139,100.4851711,,3,,100.4851711,7.0149139
2507400819,7.0150517,100.4879384,,3,,100.4879384,7.0150517
2507400821,7.0150735,100.4903098,,3,,100.4903098,7.0150735
2507400825,7.0151475,100.4892104,,4,,100.4892104,7.0151475
2507400837,7.015206,100.4844766,,3,,100.4844766,7.015206
2507400842,7.01524,100.4833896,,3,,100.4833896,7.01524
2507400844,7.0153104,100.4906502,,1,,100.4906502,7.0153104
2507400845,7.0152917,100.4829427,,3,,100.4829427,7.0152917
2507400846,7.0153322,100.4918419,,3,,100.4918419,7.0153322
2507400847,7.0153635,100.4824872,,4,,100.4824872,7.0153635
2507400849,7.0154065,100.4889626,,1,,100.4889626,7.0154065
2507400850,7.0154185,100.4936166,,4,,100.4936166,7.0154185
2507400851,7.0154356,100.4795571,,3,,100.4795571,7.0154356
2507400855,7.0154978,100.4791119,,3,,100.4791119,7.0154978
2507400856,7.015489,100.4880012,,3,,100.4880012,7.015489
2507400860,7.0155696,100.4906332,,3,,100.4906332,7.0155696
2507400864,7.0156088,100.4900701,,3,,100.4900701,7.0156088
2507400865,7.0156496,100.4910248,,3,,100.4910248,7.0156496
2507400867,7.0156538,100.4951216,,1,,100.4951216,7.0156538
2507400868,7.0157279,100.4913906,,1,,100.4913906,7.0157279
2507400869,7.0157441,100.4710111,,3,,100.4710111,7.0157441
2507400871,7.0158124,100.4892083,,3,,100.4892083,7.0158124
2507400872,7.0158127,100.4906173,,3,,100.4906173,7.0158127
2507400875,7.0159322,100.4876398,,1,,100.4876398,7.0159322
2507400877,7.0159588,100.4959408,,3,,100.4959408,7.0159588
2507400878,7.0159595,100.4844742,,3,,100.4844742,7.0159595
2507400879,7.0159709,100.4754035,,3,,100.4754035,7.0159709
2507400880,7.0160467,100.4752922,,3,,100.4752922,7.0160467
2507400881,7.0160671,100.4922669,,3,,100.4922669,7.0160671
2507400882,7.0160798,100.4886095,,1,,100.4886095,7.0160798
2507400883,7.0160885,100.4802418,,3,,100.4802418,7.0160885
2507400885,7.0161037,100.4892073,,3,,100.4892073,7.0161037
2507400886,7.0161098,100.4897882,,1,,100.4897882,7.0161098
2507400888,7.0161345,100.4903369,,1,,100.4903369,7.0161345
2507400889,7.0161559,100.4790772,,3,,100.4790772,7.0161559
2507400890,7.016152,100.4787683,,3,,100.4787683,7.016152
2507400893,7.0161874,100.4922536,,3,,100.4922536,7.0161874
2507400894,7.0162206,100.4953172,,3,,100.4953172,7.0162206
2507400895,7.0162425,100.4899454,,1,,100.4899454,7.0162425
2507400896,7.0162821,100.4874383,,1,,100.4874383,7.0162821
2507400898,7.0163019,100.4811222,,3,,100.4811222,7.0163019
2507400899,7.0163392,100.4721965,,3,,100.4721965,7.0163392
2507400900,7.0163451,100.4761707,,3,,100.4761707,7.0163451
2507400902,7.0163907,100.4709398,,3,,100.4709398,7.0163907
2507400903,7.0164024,100.4948841,,3,,100.4948841,7.0164024
2507400904,7.0164443,100.4783255,,3,,100.4783255,7.0164443
2507400910,7.0164541,100.4892142,,4,,100.4892142,7.0164541
2507400915,7.0165208,100.4878055,,3,,100.4878055,7.0165208
2507400918,7.016539,100.4721286,,3,,100.4721286,7.016539
2507400919,7.0165628,100.4766002,,3,,100.4766002,7.0165628
2507400922,7.0165502,100.472598,,3,,100.472598,7.0165502
2507400924,7.0165614,100.4962514,,3,,100.4962514,7.0165614
2507400939,7.0166091,100.4818652,,3,,100.4818652,7.0166091
2507400945,7.0167403,100.4729597,,3,,100.4729597,7.0167403
2507400951,7.0167773,100.470893,,3,,100.470893,7.0167773
2507400961,7.0168715,100.4902208,,4,,100.4902208,7.0168715
2507400967,7.0168817,100.4898424,,4,,100.4898424,7.0168817
2507400973,7.0168802,100.4905363,,4,,100.4905363,7.0168802
2507400976,7.0168909,100.4892228,,3,,100.4892228,7.0168909
2507400977,7.0169084,100.4952703,,1,,100.4952703,7.0169084
2507400978,7.016913,100.4720013,,3,,100.4720013,7.016913
2507400979,7.0169259,100.4909525,,3,,100.4909525,7.0169259
2507400994,7.0169934,100.479275,,1,,100.479275,7.0169934
2507400996,7.0170228,100.4735108,,4,,100.4735108,7.0170228
2507400997,7.0170626,100.4801197,,1,,100.4801197,7.0170626
2507400998,7.0170934,100.4825618,,3,,100.4825618,7.0170934
2507401003,7.0171674,100.4708429,,3,,100.4708429,7.0171674
2507401006,7.0171789,100.4854009,,1,,100.4854009,7.0171789
2507401008,7.0172545,100.4950899,,3,,100.4950899,7.0172545
2507401009,7.0172301,100.4859971,,3,,100.4859971,7.0172301
2507401010,7.0172953,100.4718713,,3,,100.4718713,7.0172953
2507401011,7.0173909,100.4780011,,3,,100.4780011,7.0173909
2507401012,7.017428,100.478351,,3,,100.478351,7.017428
2507401016,7.0175792,100.4934187,,3,,100.4934187,7.0175792
2507401017,7.0175868,100.4937661,,4,,100.4937661,7.0175868
2507401018,7.0175912,100.494026,,3,,100.494026,7.0175912
2507401019,7.0175956,100.4927686,,3,,100.4927686,7.0175956
2507401021,7.0176144,100.4788622,,3,,100.4788622,7.0176144
2507401022,7.0176325,100.4920938,,3,,100.4920938,7.0176325
2507401024,7.0176392,100.4747911,,4,,100.4747911,7.0176392
2507401026,7.0176481,100.4951879,,4,,100.4951879,7.0176481
2507401027,7.0176798,100.4840329,,1,,100.4840329,7.0176798
2507401028,7.0176731,100.4968148,,3,,100.4968148,7.0176731
2507401030,7.0177318,100.4787328,,3,,100.4787328,7.0177318
2507401031,7.0177457,100.4884917,,1,,100.4884917,7.0177457
2507401034,7.0177699,100.4859612,,3,,100.4859612,7.0177699
2507401050,7.0178153,100.4793366,,3,,100.4793366,7.0178153
2507401061,7.0179421,100.4856626,,3,,100.4856626,7.0179421
2507401074,7.0180338,100.4956111,,3,,100.4956111,7.0180338
2507401081,7.0180436,100.4969975,,3,,100.4969975,7.0180436
2507401088,7.0181244,100.4715893,,3,,100.4715893,7.0181244
2507401095,7.01813,100.4891639,,3,,100.4891639,7.01813
2507401108,7.0182247,100.4730177,,3,,100.4730177,7.0182247
2507401129,7.0182902,100.4807267,,3,,100.4807267,7.0182902
2507401136,7.0182932,100.4720089,,3,,100.4720089,7.0182932
2507401149,7.0183043,100.4960944,,1,,100.4960944,7.0183043
2507401156,7.0183017,100.4904586,,3,,100.4904586,7.0183017
2507401162,7.0183574,100.4813016,,3,,100.4813016,7.0183574
2507401175,7.0183896,100.4952522,,3,,100.4952522,7.0183896
2507401190,7.0183882,100.4907897,,3,,100.4907897,7.0183882
2507401192,7.0184605,100.4723727,,3,,100.4723727,7.0184605
2507401202,7.0184496,100.4909864,,1,,100.4909864,7.0184496
2507401235,7.0185817,100.4821833,,3,,100.4821833,7.0185817
2507401262,7.0186018,100.4839999,,3,,100.4839999,7.0186018
2507401275,7.0186685,100.4930191,,1,,100.4930191,7.0186685
2507401286,7.0186917,100.4833441,,3,,100.4833441,7.0186917
2507401302,7.0187371,100.4851588,,3,,100.4851588,7.0187371
2507401308,7.0187323,100.4838175,,3,,100.4838175,7.0187323
2507401319,7.0187801,100.4917567,,3,,100.4917567,7.0187801
2507401324,7.0187852,100.4855721,,3,,100.4855721,7.0187852
2507401342,7.0188122,100.474422,,3,,100.474422,7.0188122
2507401357,7.0186393,100.4963984,,1,,100.4963984,7.0186393
2507401369,7.0190285,100.4706385,,3,,100.4706385,7.0190285
2507401381,7.0191801,100.4727368,,3,,100.4727368,7.0191801
2507401387,7.019184,100.4890851,,3,,100.4890851,7.019184
2507401395,7.0192823,100.4742735,,4,,100.4742735,7.0192823
2507401402,7.0193368,100.4731264,,1,,100.4731264,7.0193368
2507401416,7.0194284,100.4726458,,4,,100.4726458,7.0194284
2507401417,7.0194477,100.4930041,,3,,100.4930041,7.0194477
2507401420,7.0195416,100.4730532,,4,,100.4730532,7.0195416
2507401421,7.0195361,100.4953713,,3,,100.4953713,7.0195361
2507401424,7.0195953,100.4966099,,3,,100.4966099,7.0195953
2507401425,7.0196658,100.4750439,,3,,100.4750439,7.0196658
2507401427,7.0197127,100.4736763,,3,,100.4736763,7.0197127
2507401428,7.0197214,100.4751856,,3,,100.4751856,7.0197214
2507401430,7.0198041,100.4741163,,3,,100.4741163,7.0198041
2507401435,7.0200236,100.4730157,,3,,100.4730157,7.0200236
2507401437,7.0200456,100.4725998,,3,,100.4725998,7.0200456
2507401438,7.0200871,100.4825667,,3,,100.4825667,7.0200871
2507401439,7.0201527,100.4819119,,3,,100.4819119,7.0201527
2507401440,7.0201077,100.4799509,,1,,100.4799509,7.0201077
2507401443,7.020169,100.4832591,,3,,100.4832591,7.020169
2507401445,7.0202234,100.4837239,,3,,100.4837239,7.0202234
2507401446,7.020346,100.4735229,,1,,100.4735229,7.020346
2507401448,7.0203777,100.4652156,,1,,100.4652156,7.0203777
2507401449,7.0204219,100.4725718,,3,,100.4725718,7.0204219
2507401450,7.0204623,100.4825316,,3,,100.4825316,7.0204623
2507401451,7.020499,100.4730272,,3,,100.4730272,7.020499
2507401453,7.0206495,100.4738674,,4,,100.4738674,7.0206495
2507401457,7.0207422,100.4742526,,3,,100.4742526,7.0207422
2507401459,7.0208134,100.478941,,1,,100.478941,7.0208134
2507401461,7.0208208,100.4779169,,1,,100.4779169,7.0208208
2507401462,7.0208641,100.4748431,,3,,100.4748431,7.0208641
2507401465,7.0209907,100.4784956,,1,,100.4784956,7.0209907
2507401466,7.0210126,100.4765329,,4,,100.4765329,7.0210126
2507401467,7.0210532,100.4799695,,1,,100.4799695,7.0210532
2507401468,7.0210542,100.4737461,,3,,100.4737461,7.0210542
2507401472,7.0210103,100.4647084,,1,,100.4647084,7.0210103
2507401473,7.0213036,100.4824238,,4,,100.4824238,7.0213036
2507401476,7.0215675,100.4724865,,3,,100.4724865,7.0215675
2507401481,7.0216257,100.4729282,,3,,100.4729282,7.0216257
2507401482,7.021709,100.4735519,,4,,100.4735519,7.021709
2507401483,7.021751,100.4640215,,3,,100.4640215,7.021751
2507401485,7.0217981,100.4739415,,3,,100.4739415,7.0217981
2507401486,7.021803,100.4645755,,4,,100.4645755,7.021803
2507401487,7.0218362,100.4649956,,4,,100.4649956,7.0218362
2507401488,7.0218593,100.4763217,,3,,100.4763217,7.0218593
2507401493,7.0220549,100.4778403,,3,,100.4778403,7.0220549
2507401494,7.0219895,100.4661393,,4,,100.4661393,7.0219895
2507401496,7.0219917,100.4749912,,4,,100.4749912,7.0219917
2507401497,7.0220624,100.4708022,,3,,100.4708022,7.0220624
2507401498,7.0220876,100.475415,,3,,100.475415,7.0220876
2507401501,7.0221801,100.4762416,,4,,100.4762416,7.0221801
2507401504,7.0222828,100.4718038,,3,,100.4718038,7.0222828
2507401505,7.0222902,100.4653674,,1,,100.4653674,7.0222902
2507401506,7.0223025,100.463617,,1,,100.463617,7.0223025
2507401509,7.0223717,100.4735468,,4,,100.4735468,7.0223717
2507401512,7.022385,100.4708385,,3,,100.4708385,7.022385
2507401513,7.022407,100.4644968,,1,,100.4644968,7.022407
2507401514,7.0224086,100.4706348,,1,,100.4706348,7.0224086
2507401515,7.0224237,100.4723574,,4,,100.4723574,7.0224237
2507401516,7.0224751,100.4718312,,3,,100.4718312,7.0224751
2507401521,7.0226318,100.4718552,,3,,100.4718552,7.0226318
2507401522,7.0226712,100.465324,,1,,100.465324,7.0226712
2507401524,7.0227505,100.466037,,4,,100.466037,7.0227505
