u,v,key,osmid,highway,oneway,ref,reversed,length,geometry,lanes_clean,capacity,name,lanes,bridge,maxspeed,access,junction,tunnel,flood_level_s0,flood_level_s1
6422927098,8932544699,0,"[685396451, 965573478]",tertiary,True,,False,121.81243255201765,"LINESTRING (100.4908338 7.0015252, 100.4917536 7.001604, 100.491933 7.0016237)",2.0,852.6870278641236,ถนนปุณณกัณฑ์,2,,,,,,0,1
1203972125,4900465225,0,104353662,tertiary,False,,True,170.33261140432276,"LINESTRING (100.4916819 7.0033221, 100.4901751 7.0029907)",1.0,596.1641399151297,ถนนกาญจนวนิช ซอย18,,,,,,,0,1
1203972125,8976428964,0,970037610,primary,True,,False,184.13520594586723,"LINESTRING (100.4916819 7.0033221, 100.4923165 7.0048536)",3.0,1933.419662431606,ถนนกาญจนวณิชย์,3,,30,,,,0,2
1407221250,1407220047,0,127078325,residential,False,,True,108.24724097613115,"LINESTRING (100.4911382 7.0003569, 100.4902219 7.0007041)",1.0,378.86534341645904,,,,,,,,0,4
1407221250,8881865433,0,959970868,residential,False,,True,9.819028315741775,"LINESTRING (100.4911382 7.0003569, 100.4911391 7.0004452)",1.0,34.36659910509621,Thanon Poonnakan Soi 1,,,,,,,0,4
1407221250,1407221621,0,959970868,residential,False,,False,72.67901088221686,"LINESTRING (100.4911382 7.0003569, 100.4911353 7.0000511, 100.4911985 6.999709)",1.0,254.376538087759,Thanon Poonnakan Soi 1,,,,,,,0,4
8932544699,1407217970,0,965575691,tertiary_link,False,,True,7.698011575149332,"LINESTRING (100.491933 7.0016237, 100.4919398 7.0015548)",1.0,26.943040513022662,,,,,,,,0,1
4900465225,1203972125,0,104353662,tertiary,False,,False,170.33261140432276,"LINESTRING (100.4901751 7.0029907, 100.4916819 7.0033221)",1.0,596.1641399151297,ถนนกาญจนวนิช ซอย18,,,,,,,0,1
4900465225,1407218844,0,104353662,tertiary,False,,True,29.672387631591363,"LINESTRING (100.4901751 7.0029907, 100.4899152 7.0029224)",1.0,103.85335671056977,ถนนกาญจนวนิช ซอย18,,,,,,,0,1
4900465225,4900465224,0,498671490,residential,False,,True,62.43996415500611,"LINESTRING (100.4901751 7.0029907, 100.4903008 7.0024432)",1.0,218.53987454252137,Soi 18/1 Karnjanav Anit Road,,,,,,,0,3
8976428964,8976429005,0,970010764,tertiary,True,,False,124.23769651709011,"LINESTRING (100.4923165 7.0048536, 100.4911924 7.0049131)",1.0,434.8319378098154,ถนนธรรมนูญวิถี,,,,,,,0,2
8976428964,849403482,0,970037610,primary,True,,False,12.656356461428775,"LINESTRING (100.4923165 7.0048536, 100.4923631 7.0049576)",3.0,132.89174284500214,ถนนกาญจนวณิชย์,3,,30,,,,0,2
8881865433,1407221250,0,959970868,residential,False,,False,9.819028315741775,"LINESTRING (100.4911391 7.0004452, 100.4911382 7.0003569)",1.0,34.36659910509621,Thanon Poonnakan Soi 1,,,,,,,0,4
1407221621,1407221250,0,959970868,residential,False,,True,72.67901088221686,"LINESTRING (100.4911985 6.999709, 100.4911353 7.0000511, 100.4911382 7.0003569)",1.0,254.376538087759,Thanon Poonnakan Soi 1,,,,,,,0,4
1407217970,8932544699,0,965575691,tertiary_link,False,,False,7.698011575149332,"LINESTRING (100.4919398 7.0015548, 100.491933 7.0016237)",1.0,26.943040513022662,,,,,,,,0,1
1407217970,1407220209,0,"[948036088, 685396452]",tertiary,True,,False,39.56211226727049,"LINESTRING (100.4919398 7.0015548, 100.4917724 7.0015276, 100.4915848 7.0015062)",1.0,138.46739293544672,ถนนปุณณกัณฑ์,"['2', '4']",,,,,,0,1
1407218844,4900465225,0,104353662,tertiary,False,,False,29.672387631591363,"LINESTRING (100.4899152 7.0029224, 100.4901751 7.0029907)",1.0,103.85335671056977,ถนนกาญจนวนิช ซอย18,,,,,,,0,1
1407218844,6634515717,0,706088855,residential,False,,True,81.98892005843899,"LINESTRING (100.4899152 7.0029224, 100.4898757 7.0036587)",1.0,286.96122020453646,Soi 18/2 Karnjanav Anit Road,,,,,,,0,2
1407218844,1407219355,0,104353662,tertiary,False,,True,72.11151692520816,"LINESTRING (100.4899152 7.0029224, 100.4896771 7.0028829, 100.4892689 7.0028276)",1.0,252.39030923822858,ถนนกาญจนวนิช ซอย18,,,,,,,0,1
1407218844,8642704137,0,127078267,residential,False,,False,148.19148943247734,"LINESTRING (100.4899152 7.0029224, 100.4900395 7.0016998, 100.4900445 7.0016827, 100.4900544 7.0016655, 100.4900739 7.0016489, 100.490098 7.0016336, 100.4901087 7.0016272)",1.0,518.6702130136707,Soi 18/3 Karnjanav Anit Road,,,,,,,0,1
4900465224,4900465225,0,498671490,residential,False,,False,62.43996415500611,"LINESTRING (100.4903008 7.0024432, 100.4901751 7.0029907)",1.0,218.53987454252137,Soi 18/1 Karnjanav Anit Road,,,,,,,0,3
8976429005,4900465122,0,498671450,residential,False,,True,64.1518615386744,"LINESTRING (100.4911924 7.0049131, 100.4911984 7.0043362)",1.0,224.5315153853604,,,,,,,,0,2
8976429005,8976429004,0,970010764,tertiary,True,,False,55.03957731674724,"LINESTRING (100.4911924 7.0049131, 100.4906946 7.0049429)",1.0,192.63852060861535,ถนนธรรมนูญวิถี,,,,,,,0,2
849403482,8976428962,0,684736206,tertiary,True,,False,13.6168109914272,"LINESTRING (100.4923631 7.0049576, 100.4924861 7.004948)",1.0,47.6588384699952,ถนนธรรมนูญวิถี,,,,,,,0,2
849403482,849403406,0,970037610,primary,True,,False,170.6924303851782,"LINESTRING (100.4923631 7.0049576, 100.4926683 7.0057194, 100.492825 7.0061515, 100.4929148 7.0063915)",3.0,1792.2705190443712,ถนนกาญจนวณิชย์,3,,30,,,,0,2
11055915145,8642879788,0,1190730136,residential,False,,True,18.872472363463018,"LINESTRING (100.476568 6.9958764, 100.47652 6.9960393)",1.0,66.05365327212056,,,,,,,,0,2
11055915144,8642879788,0,932340963,residential,False,,False,80.55389642512294,"LINESTRING (100.4762126 6.9965226, 100.4762724 6.9960734, 100.4763035 6.9960266, 100.476353 6.9960288, 100.4764332 6.9960337, 100.47652 6.9960393)",1.0,281.9386374879303,,,,,,,,0,1
1108909293,1108909401,0,95637117,residential,False,,True,33.468295677786095,"LINESTRING (100.4772313 6.9966299, 100.4773373 6.9963479)",1.0,117.13903487225133,,,,,,,,0,1
1108909293,1108909487,0,706265656,residential,False,,False,48.91496962908084,"LINESTRING (100.4772313 6.9966299, 100.4771243 6.9969676, 100.4770955 6.9970486)",1.0,171.20239370178294,,,,,,,,0,3
1108909293,8642697507,0,"[932318964, 932318965]",residential,False,,False,159.45906134180615,"LINESTRING (100.4772313 6.9966299, 100.4781836 6.996779, 100.4782014 6.9967837, 100.4782172 6.996791, 100.4782467 6.9963504)",1.0,558.1067146963215,,,,,,,,0,1
8642697501,1108909401,0,95637123,residential,False,,False,21.41727750429643,"LINESTRING (100.4773842 6.996161, 100.4773373 6.9963479)",1.0,74.9604712650375,Soi 5 Thung Sao 2 Road,,,,,,,0,1
8642697501,1680664603,0,95637123,residential,False,,True,32.15156043545884,"LINESTRING (100.4773842 6.996161, 100.4774545 6.9958804)",1.0,112.53046152410595,Soi 5 Thung Sao 2 Road,,,,,,,0,1
8642697501,8642697507,0,932318969,residential,False,,True,99.16316628633237,"LINESTRING (100.4773842 6.996161, 100.4780911 6.9962559, 100.4781079 6.9962619, 100.4781219 6.9962692, 100.47814 6.9962785, 100.4781541 6.9962892, 100.4781592 6.9962952, 100.4781635 6.9963018, 100.4781729 6.9963118, 100.4781893 6.9963238, 100.4782104 6.9963344, 100.4782467 6.9963504)",1.0,347.0710820021633,,,,,,,,0,1
1196924337,1559016835,0,498671696,residential,False,,True,58.6536544339042,"LINESTRING (100.4769654 6.9971614, 100.4767564 6.9971511, 100.4764354 6.9971237)",1.0,205.2877905186647,,,,,,,,0,3
1108909487,1108909293,0,706265656,residential,False,,True,48.91496962908084,"LINESTRING (100.4770955 6.9970486, 100.4771243 6.9969676, 100.4772313 6.9966299)",1.0,171.20239370178294,,,,,,,,0,3
8642697507,1680664921,0,932318969,residential,False,,True,24.121804600720576,"LINESTRING (100.4782467 6.9963504, 100.4784565 6.9964112)",1.0,84.42631610252202,,,,,,,,0,1
8642697507,1108909293,0,"[932318964, 932318965]",residential,False,,True,159.45906134180615,"LINESTRING (100.4782467 6.9963504, 100.4782172 6.996791, 100.4782014 6.9967837, 100.4781836 6.996779, 100.4772313 6.9966299)",1.0,558.1067146963215,,,,,,,,0,1
8642697507,8642697501,0,932318969,residential,False,,False,99.16316628633234,"LINESTRING (100.4782467 6.9963504, 100.4782104 6.9963344, 100.4781893 6.9963238, 100.4781729 6.9963118, 100.4781635 6.9963018, 100.4781592 6.9962952, 100.4781541 6.9962892, 100.47814 6.9962785, 100.4781219 6.9962692, 100.4781079 6.9962619, 100.4780911 6.9962559, 100.4773842 6.996161)",1.0,347.07108200216317,,,,,,,,0,1
1680664603,8642697501,0,95637123,residential,False,,False,32.15156043545884,"LINESTRING (100.4774545 6.9958804, 100.4773842 6.996161)",1.0,112.53046152410595,Soi 5 Thung Sao 2 Road,,,,,,,0,1
1680664603,1680664437,0,95637123,residential,False,,True,50.36908445141771,"LINESTRING (100.4774545 6.9958804, 100.4775646 6.9954408)",1.0,176.29179557996198,Soi 5 Thung Sao 2 Road,,,,,,,0,2
1680664603,1680664774,0,155690552,residential,False,,False,194.09713591368674,"LINESTRING (100.4774545 6.9958804, 100.478331 6.9959918, 100.4791971 6.9961153)",1.0,679.3399756979036,Thanon Rajdamri Soi 2/2,,,,,,,0,3
1407219425,1107926606,0,706087701,unclassified,False,,False,43.63570904967035,"LINESTRING (100.4893111 7.0001075, 100.4897059 7.0000864)",1.0,152.72498167384623,Thanon Karnjanavanit Soi 19,,,,,,,0,4
1407219425,1407219934,0,127078214,residential,False,,False,82.64818031143292,"LINESTRING (100.4893111 7.0001075, 100.4894737 7.0004067, 100.4896622 7.000764)",1.0,289.2686310900152,,,,,,,,0,4
1407219425,1407220492,0,706087701,unclassified,False,,True,44.248858559563104,"LINESTRING (100.4893111 7.0001075, 100.4890471 7.0001166, 100.4889106 7.0001081)",1.0,154.87100495847085,Thanon Karnjanavanit Soi 19,,,,,,,0,4
6634523512,1407217821,0,85647285,primary,True,407,False,85.89518073162085,"LINESTRING (100.490114 7.000724, 100.4903521 7.0010813, 100.4905506 7.0013634)",3.0,901.8993976820191,ถนนกาญจนวณิชย์,3,,,,,,0,4
6634523512,11626141928,0,"[1250700785, 706087702]",residential,False,,False,106.67713149642269,"LINESTRING (100.490114 7.000724, 100.4899406 7.0008169, 100.4898828 7.0008479, 100.4896641 7.0015119)",1.0,373.3699602374794,,,,,,,,0,4
1407219387,1407219889,0,127078055,residential,False,,False,129.1826431232613,"LINESTRING (100.4875979 6.9964532, 100.4887027 6.9960695)",1.0,452.13925093141455,Soi Paksuk 2,,,,,,,0,3
1407219387,5474395582,0,959974132,primary,True,,False,93.6263183645834,"LINESTRING (100.4875979 6.9964532, 100.4874 6.99613, 100.4871723 6.995725)",1.0,327.6921142760419,ถนนกาญจนวณิชย์,,,,,,,0,3
1407218814,1407219889,0,706290644,residential,False,,False,10.97249910286367,"LINESTRING (100.4887365 6.9961623, 100.4887027 6.9960695)",1.0,38.40374686002285,,,,,,,,0,3
1407218814,1407219159,0,"[706290644, 127078366]",residential,False,,True,150.88098565754697,"LINESTRING (100.4887365 6.9961623, 100.4888309 6.9964215, 100.4878108 6.996801)",1.0,528.0834498014144,Soi Paksuk 1,,,,,,,0,3
1407218726,1160612967,0,127078143,residential,False,,True,20.735976520702668,"LINESTRING (100.489398 6.9964689, 100.4894036 6.9966553)",1.0,72.57591782245933,,,,,,,,0,3
1407218726,1407221707,0,127078275,residential,False,,False,58.22232521245385,"LINESTRING (100.489398 6.9964689, 100.4888811 6.9965735)",1.0,203.7781382435885,,,,,,,,0,3
1407219934,6634523513,0,498671301,residential,False,,True,28.453193526282483,"LINESTRING (100.4896622 7.000764, 100.4898625 7.0006029)",1.0,99.58617734198869,,,,,,,,0,4
1407219934,1407221870,0,127078079,residential,False,,True,55.19761669860582,"LINESTRING (100.4896622 7.000764, 100.4895984 7.0008316, 100.4895569 7.0008669, 100.4895374 7.0008872, 100.4895226 7.0009108, 100.4894161 7.0011848)",1.0,193.19165844512037,,,,,,,,0,4
1407219934,1407219425,0,127078214,residential,False,,True,82.64818031143292,"LINESTRING (100.4896622 7.000764, 100.4894737 7.0004067, 100.4893111 7.0001075)",1.0,289.2686310900152,,,,,,,,0,4
1407220492,1407221870,0,127078079,residential,False,,False,132.08446795609586,"LINESTRING (100.4889106 7.0001081, 100.4894161 7.0011848)",1.0,462.2956378463355,,,,,,,,0,4
1407220492,1407219425,0,706087701,unclassified,False,,False,44.248858559563104,"LINESTRING (100.4889106 7.0001081, 100.4890471 7.0001166, 100.4893111 7.0001075)",1.0,154.87100495847085,Thanon Karnjanavanit Soi 19,,,,,,,0,4
1407220492,1107926675,0,706087701,unclassified,False,,True,21.862228952389458,"LINESTRING (100.4889106 7.0001081, 100.4888277 7.0001029, 100.4887129 7.0000958)",1.0,76.51780133336311,Thanon Karnjanavanit Soi 19,,,,,,,0,4
1407217821,8642704137,0,127078267,residential,False,,True,56.912393992171864,"LINESTRING (100.4905506 7.0013634, 100.4901087 7.0016272)",1.0,199.19337897260152,Soi 18/3 Karnjanav Anit Road,,,,,,,0,1
1407217821,6420376579,0,970038350,primary,True,407,False,13.128059062232072,"LINESTRING (100.4905506 7.0013634, 100.4905703 7.0013914, 100.4906187 7.0014602)",3.0,137.84462015343678,ถนนกาญจนวณิชย์,3,,,,,,0,1
11626141928,6634523512,0,"[1250700785, 706087702]",residential,False,,True,106.67713149642269,"LINESTRING (100.4896641 7.0015119, 100.4898828 7.0008479, 100.4899406 7.0008169, 100.490114 7.000724)",1.0,373.3699602374794,,,,,,,,0,4
8642277086,8642277087,0,932272576,residential,False,,True,29.264305531381055,"LINESTRING (100.4868624 6.9981675, 100.4865996 6.9981325)",1.0,102.42506935983369,,,,,,,,0,5
8642277088,8642277087,0,932272577,residential,False,,True,84.38446425528663,"LINESTRING (100.4867855 6.9974193, 100.4867586 6.9974366, 100.4867399 6.9974539, 100.486709 6.9974925, 100.4866849 6.9975431, 100.4866648 6.997607, 100.4866527 6.9977188, 100.4866259 6.9979275, 100.4866188 6.9979828, 100.4865996 6.9981325)",1.0,295.3456248935032,,,,,,,,0,5
1407219889,1407219387,0,127078055,residential,False,,True,129.1826431232613,"LINESTRING (100.4887027 6.9960695, 100.4875979 6.9964532)",1.0,452.13925093141455,Soi Paksuk 2,,,,,,,0,3
1407219889,1407218814,0,706290644,residential,False,,True,10.97249910286367,"LINESTRING (100.4887027 6.9960695, 100.4887365 6.9961623)",1.0,38.40374686002285,,,,,,,,0,3
1407219889,1407218356,0,706290644,residential,False,,False,36.352063761868465,"LINESTRING (100.4887027 6.9960695, 100.4886251 6.9958562, 100.4886113 6.995757)",1.0,127.23222316653963,,,,,,,,0,3
5474395582,4900465296,0,498671698,residential,False,,True,52.07951657363629,"LINESTRING (100.4871723 6.995725, 100.4876149 6.9955626)",1.0,182.27830800772702,,,,,,,,0,3
5474395582,1196924331,0,959974132,primary,True,,False,60.36357061196106,"LINESTRING (100.4871723 6.995725, 100.4869039 6.995252)",1.0,211.2724971418637,ถนนกาญจนวณิชย์,,,,,,,0,3
1407221707,1407218726,0,127078275,residential,False,,True,58.22232521245385,"LINESTRING (100.4888811 6.9965735, 100.489398 6.9964689)",1.0,203.7781382435885,,,,,,,,0,3
796720075,809537730,0,1228979773,secondary,True,,False,11.229222440532288,"LINESTRING (100.4794398 6.9983906, 100.4795413 6.9983836)",1.0,39.30227854186301,ถนนศรีภูวนารถ,,,,,,,0,2
796720075,796747714,0,990212966,secondary,True,,False,659.2808400467497,"LINESTRING (100.4794398 6.9983906, 100.4794359 6.9984733, 100.4795021 6.9988719, 100.4796084 6.9994857, 100.4796951 7.0000333, 100.4797366 7.0002827, 100.4797595 7.0004209, 100.4798513 7.000973, 100.4803944 7.0042416)",1.0,2307.4829401636243,ถนนราษฎร์ยินดี,,,,,,,0,5
809537730,1680665586,0,1228979770,secondary,True,,False,17.333991569587386,"LINESTRING (100.4795413 6.9983836, 100.4795858 6.9982341)",2.0,121.33794098711171,ถนนราษฎร์ยินดี,2,,,,,,0,2
809537730,1196924373,0,1228979769,secondary,True,,False,36.61125710836863,"LINESTRING (100.4795413 6.9983836, 100.4797098 6.998379, 100.4798729 6.9983746)",1.0,128.1393998792902,ถนนศรีภูวนารถ,,,,,,,0,2
796747714,4900465244,0,155690480,residential,False,,True,81.6669693013321,"LINESTRING (100.4803944 7.0042416, 100.4796545 7.0042517)",1.0,285.8343925546624,,,,,,,,0,5
796747714,1680667730,0,990212966,secondary,True,,False,64.39613907070999,"LINESTRING (100.4803944 7.0042416, 100.4804894 7.004813)",1.0,225.38648674748498,ถนนราษฎร์ยินดี,,,,,,,0,5
4900465244,796747714,0,155690480,residential,False,,False,81.6669693013321,"LINESTRING (100.4796545 7.0042517, 100.4803944 7.0042416)",1.0,285.8343925546624,,,,,,,,0,5
4900465244,1680667509,0,155690480,residential,False,,True,30.307471578809082,"LINESTRING (100.4796545 7.0042517, 100.4793799 7.0042541)",1.0,106.07615052583179,,,,,,,,0,3
4900465244,1558314142,0,498671497,residential,False,,True,55.10416628063931,"LINESTRING (100.4796545 7.0042517, 100.4796058 7.0047449)",1.0,192.86458198223758,,,,,,,,0,3
1680667730,1558314144,0,155690513,residential,False,,True,77.57912924011828,"LINESTRING (100.4804894 7.004813, 100.4804837 7.0048129, 100.4803909 7.0048111, 100.4802706 7.0048088, 100.4800764 7.0048051, 100.4797866 7.0047995)",1.0,271.52695234041397,Soi 14 Rajyindee Road,,,,,,,0,5
1680667730,8976428988,0,990212966,secondary,True,,False,34.60878476029162,"LINESTRING (100.4804894 7.004813, 100.4805102 7.0049381, 100.4805404 7.0051201)",1.0,121.13074666102067,ถนนราษฎร์ยินดี,,,,,,,0,5
796747504,796720075,0,1228979774,secondary,True,,False,17.004898246511477,"LINESTRING (100.4794629 6.9982394, 100.4794398 6.9983906)",1.0,59.51714386279017,ถนนราษฎร์ยินดี,,,,,,,0,2
796747504,1559016861,0,685344728,secondary,True,,False,351.09322951164256,"LINESTRING (100.4794629 6.9982394, 100.4789666 6.9982474, 100.4783868 6.9982666, 100.4782616 6.9982696, 100.4778937 6.9982781, 100.4778569 6.998279, 100.4775099 6.998287, 100.4768511 6.998295, 100.4762849 6.9982424)",1.0,1228.826303290749,ถนนศรีภูวนารถ,,,,,,,0,4
1680665180,1680664921,0,155690656,residential,False,,True,70.6332860139669,"LINESTRING (100.4784928 6.9970452, 100.4784639 6.9966779, 100.4784565 6.9964112)",1.0,247.21650104888414,,,,,,,,0,1
1680665180,1680665586,0,155690962,residential,False,,False,226.25036258099652,"LINESTRING (100.4784928 6.9970452, 100.4790526 6.9970219, 100.4792722 6.9970127, 100.4795858 6.9982341)",1.0,791.8762690334878,Soi 6 Sripoonvant,,,,,,,0,2
1680665180,8642697487,0,"[1217977144, 932318967]",residential,False,,False,76.00407827202554,"LINESTRING (100.4784928 6.9970452, 100.4782802 6.9970546, 100.4783499 6.9975218)",1.0,266.0142739520894,,,,,,,,0,3
1680667509,4900465244,0,155690480,residential,False,,False,30.307471578809082,"LINESTRING (100.4793799 7.0042541, 100.4796545 7.0042517)",1.0,106.07615052583179,,,,,,,,0,3
1558314142,4900465244,0,498671497,residential,False,,False,55.10416628063931,"LINESTRING (100.4796058 7.0047449, 100.4796545 7.0042517)",1.0,192.86458198223758,,,,,,,,0,3
1558314142,1558314144,0,706094740,residential,False,,True,20.857199773936895,"LINESTRING (100.4796058 7.0047449, 100.4797866 7.0047995)",1.0,73.00019920877914,ถนนสามชัย,,,,,,,0,3
1558314142,2506085508,0,706094740,residential,False,,False,184.0741980270816,"LINESTRING (100.4796058 7.0047449, 100.4790238 7.0047606, 100.4783865 7.004715, 100.4780648 7.0046685, 100.4779563 7.004614)",1.0,644.2596930947856,ถนนสามชัย,,,,,,,0,5
1558314144,1558314142,0,706094740,residential,False,,False,20.857199773936895,"LINESTRING (100.4797866 7.0047995, 100.4796058 7.0047449)",1.0,73.00019920877914,ถนนสามชัย,,,,,,,0,3
1558314144,1107926433,0,706094740,residential,False,,True,25.61448196925423,"LINESTRING (100.4797866 7.0047995, 100.479772 7.0050294)",1.0,89.6506868923898,ถนนสามชัย,,,,,,,0,3
1558314144,1680667730,0,155690513,residential,False,,False,77.57912924011828,"LINESTRING (100.4797866 7.0047995, 100.4800764 7.0048051, 100.4802706 7.0048088, 100.4803909 7.0048111, 100.4804837 7.0048129, 100.4804894 7.004813)",1.0,271.52695234041397,Soi 14 Rajyindee Road,,,,,,,0,5
8976428988,849403384,0,990212973,secondary,True,,False,3.8326136334221657,"LINESTRING (100.4805404 7.0051201, 100.4805461 7.0051541)",1.0,13.41414771697758,ถนนราษฎร์ยินดี,,,,,,,0,5
8976428988,1107926433,0,970010765,tertiary,True,,False,85.42024637471346,"LINESTRING (100.4805404 7.0051201, 100.4801876 7.0050864, 100.479772 7.0050294)",1.0,298.9708623114971,ถนนธรรมนูญวิถี,,,,,,,0,5
1680664921,8642697507,0,932318969,residential,False,,False,24.121804600720576,"LINESTRING (100.4784565 6.9964112, 100.4782467 6.9963504)",1.0,84.42631610252202,,,,,,,,0,1
1680664921,1680665180,0,155690656,residential,False,,False,70.6332860139669,"LINESTRING (100.4784565 6.9964112, 100.4784639 6.9966779, 100.4784928 6.9970452)",1.0,247.21650104888414,,,,,,,,0,1
1680664921,1680664774,0,155691142,residential,False,,True,108.56396473869547,"LINESTRING (100.4784565 6.9964112, 100.4785395 6.996427, 100.4787714 6.996451, 100.4788833 6.9964741, 100.4789318 6.9964801, 100.4789822 6.9964713, 100.4790262 6.9964476, 100.4790623 6.9964257, 100.479091 6.9964009, 100.4791755 6.9963065, 100.4791887 6.99622, 100.4791963 6.9961409, 100.4791971 6.9961153)",1.0,379.97387658543414,Thanon Rajdamrei Soi 2/1,,,,,,,0,3
8642697487,1680665180,0,"[1217977144, 932318967]",residential,False,,True,76.00407827202554,"LINESTRING (100.4783499 6.9975218, 100.4782802 6.9970546, 100.4784928 6.9970452)",1.0,266.0142739520894,,,,,,,,0,3
2506085508,2506085493,0,243188607,residential,False,,False,37.05096699905967,"LINESTRING (100.4779563 7.004614, 100.4780371 7.0044902, 100.4780512 7.0043558, 100.4780565 7.0043055)",1.0,129.67838449670884,,,,,,,,0,5
2506085508,1558314142,0,706094740,residential,False,,True,184.0741980270816,"LINESTRING (100.4779563 7.004614, 100.4780648 7.0046685, 100.4783865 7.004715, 100.4790238 7.0047606, 100.4796058 7.0047449)",1.0,644.2596930947856,ถนนสามชัย,,,,,,,0,5
2506085508,1558997825,0,706094742,residential,False,,True,140.02394999297925,"LINESTRING (100.4779563 7.004614, 100.4778394 7.0045672, 100.4776629 7.004528, 100.4773367 7.0045352, 100.4770046 7.0045646, 100.4768503 7.0046465, 100.476776 7.0047489)",1.0,490.0838249754274,ถนนสามชัย,,,,,,,0,5
1107926433,1558314144,0,706094740,residential,False,,False,25.61448196925423,"LINESTRING (100.479772 7.0050294, 100.4797866 7.0047995)",1.0,89.6506868923898,ถนนสามชัย,,,,,,,0,3
1107926433,8976429007,0,970010765,tertiary,True,,False,284.2024293103294,"LINESTRING (100.479772 7.0050294, 100.479447 7.0049945, 100.4782476 7.0048862, 100.4772087 7.0047853)",1.0,994.7085025861529,ถนนธรรมนูญวิถี,,,,,,,0,3
849403384,849403500,0,990212967,tertiary,True,,False,11.823670098261912,"LINESTRING (100.4805461 7.0051541, 100.480653 7.0051611)",1.0,41.38284534391669,ถนนธรรมนูญวิถี,,,,,,,0,5
849403384,796747634,0,1218225522,secondary,True,,False,155.53296019947283,"LINESTRING (100.4805461 7.0051541, 100.4806761 7.0059365, 100.4807754 7.0065342)",1.0,544.3653606981549,ถนนราษฎร์ยินดี,,,,,,,0,5
1680664774,1680664525,0,155691142,residential,False,,True,44.16221449258921,"LINESTRING (100.4791971 6.9961153, 100.4792748 6.9957257)",1.0,154.56775072406222,Thanon Rajdamrei Soi 2/1,,,,,,,0,3
1680664774,1680664603,0,155690552,residential,False,,True,194.09713591368674,"LINESTRING (100.4791971 6.9961153, 100.478331 6.9959918, 100.4774545 6.9958804)",1.0,679.3399756979036,Thanon Rajdamri Soi 2/2,,,,,,,0,3
1680664774,1680664921,0,155691142,residential,False,,False,108.56396473869546,"LINESTRING (100.4791971 6.9961153, 100.4791963 6.9961409, 100.4791887 6.99622, 100.4791755 6.9963065, 100.479091 6.9964009, 100.4790623 6.9964257, 100.4790262 6.9964476, 100.4789822 6.9964713, 100.4789318 6.9964801, 100.4788833 6.9964741, 100.4787714 6.996451, 100.4785395 6.996427, 100.4784565 6.9964112)",1.0,379.97387658543414,Thanon Rajdamrei Soi 2/1,,,,,,,0,3
1680664987,1680664977,0,706256376,residential,False,,True,65.62172392838153,"LINESTRING (100.4795962 6.996554, 100.4801906 6.9965396)",1.0,229.67603374933535,Thanon Rajdamrei Soi 3,,,,,,,0,3
1680664987,1680664529,0,96941853,tertiary,True,,False,95.21033214711962,"LINESTRING (100.4795962 6.996554, 100.4795935 6.9964832, 100.4796128 6.9961372, 100.4796507 6.9959346, 100.4796735 6.9957029)",1.0,333.23616251491865,ถนนราษฎร์ดำริ,,,,,,,0,3
1680664977,1680664987,0,706256376,residential,False,,False,65.62172392838153,"LINESTRING (100.4801906 6.9965396, 100.4795962 6.996554)",1.0,229.67603374933535,Thanon Rajdamrei Soi 3,,,,,,,0,3
1680664977,1680665326,0,155691069,residential,False,,True,145.92806716358496,"LINESTRING (100.4801906 6.9965396, 100.4802597 6.9969598, 100.4803303 6.9972411, 100.4797389 6.9973483)",1.0,510.74823507254735,Thanon Rajdamrei Soi 1,,,,,,,0,5
1680664977,8642230827,0,932266426,residential,False,,False,35.02024931073256,"LINESTRING (100.4801906 6.9965396, 100.4802583 6.9965447, 100.4803012 6.9965514, 100.4803562 6.996566, 100.4804997 6.996606)",1.0,122.57087258756395,,,,,,,,0,3
2506085493,2506085475,0,243188458,residential,False,,True,108.71819653848644,"LINESTRING (100.4780565 7.0043055, 100.4782556 7.0042324, 100.478266 7.0041818, 100.4783164 7.0039351, 100.4783267 7.0038849, 100.4783596 7.0037236, 100.4784093 7.0034807)",1.0,380.51368788470256,,,,,,,,0,5
2506085493,2506085487,0,243188607,residential,False,,False,12.674429383186913,"LINESTRING (100.4780565 7.0043055, 100.4780578 7.0042728, 100.4780609 7.0041916)",1.0,44.360502841154194,,,,,,,,0,5
2506085493,2506085508,0,243188607,residential,False,,True,37.05096699905967,"LINESTRING (100.4780565 7.0043055, 100.4780512 7.0043558, 100.4780371 7.0044902, 100.4779563 7.004614)",1.0,129.67838449670884,,,,,,,,0,5
1558997825,2506085508,0,706094742,residential,False,,False,140.02394999297925,"LINESTRING (100.476776 7.0047489, 100.4768503 7.0046465, 100.4770046 7.0045646, 100.4773367 7.0045352, 100.4776629 7.004528, 100.4778394 7.0045672, 100.4779563 7.004614)",1.0,490.0838249754274,ถนนสามชัย,,,,,,,0,5
1558997825,8976428985,0,970010765,tertiary,True,,False,165.82487277236896,"LINESTRING (100.476776 7.0047489, 100.4758439 7.0046809, 100.4754399 7.0046465, 100.475408 7.0046307, 100.4753884 7.0046139, 100.4753693 7.0045864, 100.4753458 7.0045239)",1.0,580.3870547032914,ถนนธรรมนูญวิถี,,,,,,,0,5
8976429007,1123399587,0,970010772,secondary_link,False,,True,5.287430656024534,"LINESTRING (100.4772087 7.0047853, 100.4772008 7.0048322)",1.0,18.50600729608587,,,,,,,,0,3
