y,x,highway,street_count,is_shelter,shelter_names,pop_male,pop_female,pop_total,households,junction,flood_level_20251121_0600,flood_distance_20251121_0600_m,flood_level_20251124_2200,flood_distance_20251124_2200_m
7.004948500000001,100.4735681,,3,False,,0,0,0,1,,0,45.10594623716739,5,45.10594623716739
7.0060549,100.471297,,3,False,,1,0,1,1,,0,143.114248231985,3,143.114248231985
7.0045161,100.4739438,,4,False,,1,2,3,1,,0,22.66630767087398,5,22.66630767087398
7.003031499999999,100.4736599,,4,False,,1,1,2,4,,0,16.135467822594205,3,16.135467822594205
7.003837399999998,100.4739745,,4,False,,2,0,2,1,,0,67.9585500697751,1,67.9585500697751
7.006506599999999,100.4731951,,3,False,,2,1,3,1,,0,41.85131727595299,4,41.85131727595299
7.0075899,100.4725064,,3,False,,2,0,2,1,,0,72.95789753179334,3,72.95789753179334
7.001608100000001,100.4688942,,3,False,,0,0,0,1,,0,54.914471194786636,3,54.914471194786636
7.000710799999999,100.4690132,,3,False,,1,0,1,3,,0,86.73688163261924,4,86.73688163261924
7.0016772,100.4693542,,1,False,,0,0,0,1,,0,51.5550814138685,2,51.5550814138685
7.0007589,100.469339,,3,False,,1,1,2,2,,0,60.646681561951034,4,60.646681561951034
6.999536999999999,100.4695463,,3,False,,1,1,2,4,,0,87.12467416236558,3,87.12467416236558
7.0007982,100.4695726,,1,False,,0,1,1,3,,0,49.975256560087125,4,49.975256560087125
7.000336099999999,100.4713553,,3,False,,0,2,2,0,,0,84.05209341064956,1,84.05209341064956
7.002844700000001,100.47170660000002,,3,False,,0,0,0,0,,0,133.93266786691714,2,133.93266786691714
7.002974199999999,100.472975,,3,False,,0,1,1,0,,0,9.056330752262195,2,9.056330752262195
6.997783299999998,100.4739017,,4,False,,1,1,2,1,,0,22.325689464999318,3,22.325689464999318
6.997963199999999,100.4731256,,3,False,,4,1,5,1,,0,23.651182694905792,1,23.651182694905792
6.995974799999999,100.474307,,3,False,,0,1,1,2,,0,68.65523513754974,4,68.65523513754974
6.9978692,100.474297,,3,False,,0,0,0,1,,0,60.66436154140566,3,60.66436154140566
6.995660899999999,100.4743975,,3,False,,1,2,3,2,,0,76.46948876923437,2,76.46948876923437
6.9963657,100.4747009,,3,False,,0,0,0,3,,0,105.83941145301557,4,105.83941145301557
6.997512599999999,100.4743928,,3,False,,1,1,2,1,,0,83.90840879620801,3,83.90840879620801
6.998080799999999,100.47455,,3,False,,2,0,2,1,,0,90.23453517194315,3,90.23453517194315
6.995132599999999,100.4735466,,3,False,,0,0,0,3,,0,38.62403429084318,2,38.62403429084318
6.9958718,100.4748039,,3,False,,0,1,1,1,,0,84.36158768631199,5,84.36158768631199
6.996634299999998,100.4749629,,3,False,,0,2,2,0,,0,140.58794807610062,4,140.58794807610062
6.997468700000001,100.4752768,,3,False,,1,0,1,0,,0,115.66361316838756,1,115.66361316838756
6.994877099999999,100.4731298,,4,False,,0,1,1,1,,0,90.86130821390398,2,90.86130821390398
6.9956686999999995,100.4734079,,3,False,,0,2,2,4,,0,46.96231806709709,2,46.96231806709709
6.9949299,100.4753132,,4,False,,0,2,2,1,,0,55.028558343460254,5,55.028558343460254
6.996066299999999,100.4751233,,3,False,,2,2,4,1,,0,78.81235717781912,5,78.81235717781912
6.996532799999999,100.47522200000002,,3,False,,2,0,2,1,,0,125.28529099726524,5,125.28529099726524
6.9981727,100.4759138,,4,False,,1,1,2,0,,0,73.86000553249856,4,73.86000553249856
6.997313200000001,100.4712056,,1,False,,1,1,2,0,,0,90.79823752449464,5,90.79823752449464
7.0089826,100.4701012,,3,False,,0,2,2,1,,0,43.317679510275745,4,43.317679510275745
7.0088778,100.4701216,,3,False,,0,1,1,1,,0,35.53187917364826,4,35.53187917364826
7.008916200000001,100.4695471,,3,False,,0,0,0,3,,0,18.809799704220627,3,18.809799704220627
7.0089958999999995,100.4706272,,1,False,,0,0,0,0,,0,35.78390533321564,4,35.78390533321564
7.0084964,100.4701957,,3,False,,0,1,1,1,,0,37.181566099371494,4,37.181566099371494
