Id,x,y,gridcode
3569,100.502083333,7.032916666333331,1
3585,100.477083333,7.032083332999997,2
3592,100.502083333,7.032083332999997,4
3608,100.479583333,7.031249999666664,2
3615,100.5012499996667,7.031249999666664,3
3616,100.502083333,7.031249999666664,1
3628,100.4762499996667,7.030416666333331,3
3629,100.477083333,7.030416666333331,2
3630,100.4787499996667,7.030416666333331,4
3631,100.479583333,7.030416666333331,3
3651,100.474583333,7.029583332999998,3
3652,100.4779166663333,7.029583332999998,3
3653,100.479583333,7.029583332999998,2
3662,100.5004166663333,7.029583332999998,2
3663,100.502083333,7.029583332999998,3
3676,100.4754166663333,7.028749999666664,3
3677,100.477083333,7.028749999666664,2
3678,100.4779166663333,7.028749999666664,5
3679,100.4787499996667,7.028749999666664,3
3680,100.4804166663333,7.028749999666664,5
3688,100.5004166663333,7.028749999666664,5
3689,100.5012499996667,7.028749999666664,1
3702,100.4704166663333,7.027916666333331,3
3703,100.472083333,7.027916666333331,3
3704,100.4737499996667,7.027916666333331,2
3705,100.4762499996667,7.027916666333331,5
3706,100.4762499996667,7.027916666333331,4
3707,100.4787499996667,7.027916666333331,4
3712,100.5012499996667,7.027916666333331,3
3724,100.4704166663333,7.027083332999998,5
3725,100.472083333,7.027083332999998,2
3726,100.474583333,7.027083332999998,5
3727,100.4762499996667,7.027083332999998,4
3728,100.4787499996667,7.027083332999998,3
3729,100.479583333,7.027083332999998,2
3736,100.5004166663333,7.027083332999998,2
3737,100.5012499996667,7.027083332999998,1
3741,100.454583333,7.026249999666664,1
3745,100.4679166663333,7.026249999666664,1
3746,100.4687499996667,7.026249999666664,3
3747,100.469583333,7.026249999666664,2
3748,100.472083333,7.026249999666664,5
3749,100.472083333,7.026249999666664,4
3750,100.477083333,7.026249999666664,3
3751,100.4779166663333,7.026249999666664,2
3752,100.479583333,7.026249999666664,4
3753,100.4804166663333,7.026249999666664,1
3758,100.5004166663333,7.026249999666664,1
3759,100.5004166663333,7.026249999666664,3
3762,100.457083333,7.025416666333331,5
3763,100.4579166663333,7.025416666333331,2
3768,100.467083333,7.025416666333331,4
3769,100.469583333,7.025416666333331,4
3770,100.474583333,7.025416666333331,3
3771,100.4754166663333,7.025416666333331,4
3772,100.479583333,7.026249999666664,3
3778,100.5004166663333,7.025416666333331,2
3782,100.452083333,7.024583332999997,3
3783,100.4529166663333,7.024583332999997,2
3784,100.454583333,7.024583332999997,4
3785,100.4554166663333,7.024583332999997,5
3786,100.457083333,7.024583332999997,2
3787,100.459583333,7.024583332999997,2
3788,100.4679166663333,7.024583332999997,1
3789,100.4762499996667,7.024583332999997,2
3790,100.477083333,7.024583332999997,3
3793,100.499583333,7.024583332999997,3
3803,100.452083333,7.023749999666665,2
3804,100.4537499996667,7.024583332999997,5
3805,100.4562499996667,7.023749999666665,3
3806,100.4654166663333,7.023749999666665,3
3807,100.4662499996667,7.023749999666665,3
3808,100.477083333,7.023749999666665,4
3809,100.477083333,7.023749999666665,5
3822,100.4529166663333,7.022916666333331,5
3823,100.4554166663333,7.022916666333331,2
3824,100.459583333,7.022916666333331,1
3825,100.4604166663333,7.022916666333331,3
3828,100.4662499996667,7.022916666333331,5
3829,100.4762499996667,7.022916666333331,1
3834,100.4987499996667,7.022916666333331,4
3835,100.4987499996667,7.022916666333331,5
3842,100.4537499996667,7.022083332999998,3
3843,100.454583333,7.022083332999998,5
3844,100.4579166663333,7.022083332999998,1
3845,100.4612499996667,7.022083332999998,2
3846,100.462083333,7.022083332999998,3
3848,100.4712499996667,7.022083332999998,2
3849,100.4737499996667,7.022083332999998,2
3850,100.474583333,7.022083332999998,5
3851,100.4754166663333,7.022083332999998,3
3852,100.477083333,7.022083332999998,4
3853,100.4812499996667,7.022083332999998,1
3855,100.4904166663333,7.022083332999998,5
3856,100.4937499996667,7.022083332999998,3
3857,100.4954166663333,7.022083332999998,4
3858,100.497083333,7.022083332999998,1
3859,100.4979166663333,7.022083332999998,5
3870,100.454583333,7.021249999666664,2
3871,100.4612499996667,7.021249999666664,4
3872,100.462083333,7.021249999666664,2
3873,100.4629166663333,7.021249999666664,1
3874,100.4654166663333,7.021249999666664,3
3875,100.4662499996667,7.021249999666664,2
3876,100.4679166663333,7.021249999666664,2
3877,100.4704166663333,7.021249999666664,5
3878,100.4729166663333,7.021249999666664,4
3879,100.474583333,7.021249999666664,4
3880,100.4754166663333,7.021249999666664,1
3881,100.4787499996667,7.021249999666664,1
3882,100.479583333,7.021249999666664,2
3883,100.482083333,7.021249999666664,3
3884,100.4829166663333,7.021249999666664,4
3885,100.484583333,7.021249999666664,1
3886,100.4887499996667,7.021249999666664,2
3887,100.4904166663333,7.021249999666664,4
3888,100.4912499996667,7.021249999666664,1
3889,100.4937499996667,7.021249999666664,5
3890,100.4979166663333,7.021249999666664,3
3901,100.454583333,7.020416666333331,2
3902,100.459583333,7.020416666333331,3
3903,100.4612499996667,7.020416666333331,2
3904,100.4612499996667,7.020416666333331,1
3905,100.4662499996667,7.020416666333331,3
3906,100.4679166663333,7.020416666333331,4
3907,100.4687499996667,7.020416666333331,3
3908,100.469583333,7.020416666333331,2
3909,100.4712499996667,7.020416666333331,4
3910,100.4737499996667,7.020416666333331,5
3911,100.474583333,7.020416666333331,3
3912,100.4779166663333,7.020416666333331,3
3913,100.4804166663333,7.020416666333331,5
3914,100.4829166663333,7.020416666333331,5
3915,100.4854166663333,7.020416666333331,1
3916,100.4862499996667,7.020416666333331,4
3917,100.487083333,7.020416666333331,5
3918,100.4887499996667,7.020416666333331,5
3919,100.4887499996667,7.020416666333331,4
3920,100.494583333,7.020416666333331,5
3921,100.497083333,7.020416666333331,3
3922,100.4979166663333,7.020416666333331,1
3938,100.454583333,7.019583332999997,3
3939,100.457083333,7.019583332999997,5
3940,100.4587499996667,7.019583332999997,2
3941,100.4604166663333,7.019583332999997,5
3942,100.4729166663333,7.019583332999997,2
3943,100.4737499996667,7.019583332999997,2
3944,100.4812499996667,7.019583332999997,4
3945,100.482083333,7.019583332999997,2
3946,100.4862499996667,7.019583332999997,3
3947,100.487083333,7.019583332999997,2
3948,100.4904166663333,7.019583332999997,3
3949,100.4954166663333,7.019583332999997,2
3950,100.497083333,7.019583332999997,5
3951,100.497083333,7.019583332999997,3
3966,100.457083333,7.018749999666664,4
3967,100.457083333,7.018749999666664,5
3968,100.4679166663333,7.018749999666664,4
3969,100.4729166663333,7.018749999666664,4
3970,100.482083333,7.018749999666664,3
