Id,lon,lat,depth
4045,100.4629166663333,7.016249999666664,1.0
4046,100.464583333,7.016249999666664,2.0
4047,100.4654166663333,7.016249999666664,0.5
4048,100.4662499996667,7.016249999666664,1.5
4049,100.4679166663333,7.016249999666664,1.0
4050,100.469583333,7.016249999666664,0.5
4051,100.4704166663333,7.016249999666664,1.0
4052,100.4787499996667,7.016249999666664,1.0
4053,100.4804166663333,7.016249999666664,2.0
4054,100.4812499996667,7.016249999666664,0.5
4055,100.482083333,7.016249999666664,1.0
4056,100.4829166663333,7.016249999666664,1.5
4057,100.487083333,7.016249999666664,1.5
4058,100.4879166663333,7.016249999666664,2.5
4059,100.4887499996667,7.016249999666664,1.0
4060,100.4904166663333,7.016249999666664,0.5
4061,100.4929166663333,7.016249999666664,1.5
4062,100.4937499996667,7.016249999666664,2.5
4063,100.4954166663333,7.016249999666664,1.0
4064,100.4962499996667,7.016249999666664,1.5
4065,100.4979166663333,7.016249999666664,2.5
4077,100.4537499996667,7.015416666333331,0.5
4078,100.4662499996667,7.015416666333331,0.5
4079,100.467083333,7.015416666333331,2.5
4080,100.4679166663333,7.015416666333331,2.0
4081,100.4679166663333,7.015416666333331,2.5
4082,100.4779166663333,7.015416666333331,0.5
4083,100.484583333,7.015416666333331,1.0
4084,100.4854166663333,7.015416666333331,2.5
4085,100.4862499996667,7.015416666333331,1.0
4086,100.489583333,7.015416666333331,2.0
4087,100.4904166663333,7.016249999666664,1.5
4088,100.4937499996667,7.015416666333331,2.0
4089,100.494583333,7.015416666333331,0.5
4090,100.4954166663333,7.015416666333331,2.5
4091,100.497083333,7.015416666333331,0.5
4092,100.497083333,7.015416666333331,1.5
4101,100.4554166663333,7.014583332999997,2.5
4102,100.4562499996667,7.014583332999997,1.5
4103,100.459583333,7.014583332999997,2.0
4104,100.4679166663333,7.014583332999997,2.5
4105,100.4704166663333,7.014583332999997,1.5
4106,100.4712499996667,7.014583332999997,0.5
4107,100.4729166663333,7.014583332999997,2.0
4108,100.477083333,7.014583332999997,2.5
4109,100.4787499996667,7.014583332999997,1.0
4110,100.4854166663333,7.014583332999997,1.0
4111,100.4887499996667,7.014583332999997,0.5
4112,100.489583333,7.014583332999997,2.5
4113,100.4929166663333,7.014583332999997,0.5
4114,100.4937499996667,7.014583332999997,2.5
4115,100.4937499996667,7.014583332999997,1.5
4134,100.4662499996667,7.013749999666664,0.5
4135,100.4679166663333,7.013749999666664,1.0
4136,100.4687499996667,7.013749999666664,2.5
4137,100.4704166663333,7.013749999666664,2.0
4138,100.472083333,7.013749999666664,2.5
4139,100.477083333,7.013749999666664,0.5
4140,100.4779166663333,7.013749999666664,1.0
4141,100.482083333,7.013749999666664,1.5
4142,100.482083333,7.013749999666664,0.5
4143,100.4854166663333,7.013749999666664,2.5
4144,100.4862499996667,7.013749999666664,2.0
4145,100.487083333,7.013749999666664,1.5
4146,100.4879166663333,7.013749999666664,0.5
4147,100.489583333,7.013749999666664,1.5
4148,100.492083333,7.014583332999997,0.5
4162,100.4529166663333,7.01291666633333,0.5
4163,100.4529166663333,7.01291666633333,1.0
4164,100.4562499996667,7.01291666633333,1.0
4165,100.459583333,7.01291666633333,1.0
4166,100.4629166663333,7.01291666633333,1.0
4167,100.4679166663333,7.01291666633333,2.5
4168,100.4679166663333,7.01291666633333,1.5
4169,100.4712499996667,7.01291666633333,1.0
4170,100.472083333,7.01291666633333,0.5
4171,100.4754166663333,7.01291666633333,2.0
4172,100.4762499996667,7.01291666633333,1.5
4173,100.477083333,7.01291666633333,1.0
4174,100.4779166663333,7.01291666633333,0.5
4175,100.479583333,7.01291666633333,1.5
4176,100.484583333,7.01291666633333,1.0
4177,100.4854166663333,7.01291666633333,1.5
4178,100.4879166663333,7.01291666633333,2.0
4179,100.4887499996667,7.01291666633333,1.0
4180,100.4887499996667,7.01291666633333,2.0
4195,100.4512499996667,7.012083332999998,1.5
4196,100.452083333,7.012083332999998,2.5
4197,100.4529166663333,7.012083332999998,1.5
4198,100.4612499996667,7.012083332999998,1.0
4199,100.4662499996667,7.012083332999998,2.0
4200,100.4662499996667,7.012083332999998,2.5
4201,100.4712499996667,7.012083332999998,2.5
4202,100.4729166663333,7.012083332999998,1.0
4203,100.4754166663333,7.012083332999998,2.5
4204,100.4787499996667,7.012083332999998,0.5
4205,100.4837499996667,7.012083332999998,1.5
4206,100.487083333,7.012083332999998,0.5
4207,100.487083333,7.012083332999998,2.5
4231,100.4529166663333,7.011249999666664,2.0
4232,100.454583333,7.011249999666664,0.5
4233,100.4554166663333,7.011249999666664,1.5
4234,100.4562499996667,7.011249999666664,1.0
4235,100.4679166663333,7.011249999666664,2.0
4236,100.4712499996667,7.011249999666664,2.0
4237,100.4729166663333,7.011249999666664,0.5
4238,100.4762499996667,7.011249999666664,0.5
4239,100.4779166663333,7.011249999666664,2.0
4240,100.4779166663333,7.011249999666664,1.0
4241,100.4812499996667,7.011249999666664,1.0
4260,100.4529166663333,7.010416666333331,1.5
4261,100.454583333,7.010416666333331,1.5
4262,100.4554166663333,7.010416666333331,0.5
4263,100.4562499996667,7.010416666333331,1.5
4264,100.4579166663333,7.010416666333331,1.5
4265,100.4612499996667,7.010416666333331,2.5
4266,100.4654166663333,7.010416666333331,1.5
4267,100.4662499996667,7.010416666333331,1.0
4268,100.467083333,7.010416666333331,2.5
4269,100.4679166663333,7.010416666333331,1.0
4270,100.469583333,7.010416666333331,0.5
4271,100.469583333,7.010416666333331,1.0
4272,100.4812499996667,7.010416666333331,0.5
4273,100.4854166663333,7.010416666333331,2.5
