osmid,y,x,highway,street_count,junction,longitude,latitude
1680665753,6.9990898,100.4566947,,3,,100.4566947,6.9990898
1680665755,6.9990706,100.4644624,,4,,100.4644624,6.9990706
1680665792,6.999079,100.4767315,,3,,100.4767315,6.999079
1680665799,6.999164,100.452058,,4,,100.452058,6.999164
1680665803,6.9992014,100.4548665,,3,,100.4548665,6.9992014
1680665806,6.9992145,100.4777881,,1,,100.4777881,6.9992145
1680665809,6.9992439,100.452349,,3,,100.452349,6.9992439
1680665813,6.9992335,100.4496866,,3,,100.4496866,6.9992335
1680665816,6.9992825,100.452459,,3,,100.452459,6.9992825
1680665819,6.9992786,100.4553293,,3,,100.4553293,6.9992786
1680665842,6.9993324,100.4642554,,3,,100.4642554,6.9993324
1680665847,6.9993877,100.4667165,,1,,100.4667165,6.9993877
1680665851,6.999398,100.4528745,,3,,100.4528745,6.999398
1680665856,6.9993767,100.4559178,,1,,100.4559178,6.9993767
1680665859,6.9993848,100.4496259,,3,,100.4496259,6.9993848
1680665861,6.9993858,100.4620316,,3,,100.4620316,6.9993858
1680665863,6.9993862,100.4770858,,1,,100.4770858,6.9993862
1680665890,6.9994797,100.4502416,,3,,100.4502416,6.9994797
1680665894,6.9994879,100.4532783,,4,,100.4532783,6.9994879
1680665898,6.9995584,100.4655728,,4,,100.4655728,6.9995584
1680665900,6.9996319,100.4536507,,4,,100.4536507,6.9996319
1680665902,6.99962,100.464173,,3,,100.464173,6.99962
1680665904,6.9996463,100.4626167,,3,,100.4626167,6.9996463
1680665909,6.9996946,100.4552705,,3,,100.4552705,6.9996946
1680665916,6.99974,100.4761732,,3,,100.4761732,6.99974
1680665941,6.9997423,100.4640405,,3,,100.4640405,6.9997423
1680665943,6.9997532,100.4850079,,1,,100.4850079,6.9997532
1680665945,6.9997696,100.4660832,,1,,100.4660832,6.9997696
1680665947,6.9997808,100.4556153,,1,,100.4556153,6.9997808
1680665956,6.9998081,100.4618524,,1,,100.4618524,6.9998081
1680665960,6.9998393,100.4510466,,3,,100.4510466,6.9998393
1680665989,6.9999264,100.485261,,1,,100.485261,6.9999264
1680665991,6.9999391,100.4576298,,3,,100.4576298,6.9999391
1680665995,6.9999486,100.4547146,,3,,100.4547146,6.9999486
1680666000,6.9999805,100.4559303,,1,,100.4559303,6.9999805
1680666003,6.9999947,100.4509836,,3,,100.4509836,6.9999947
1680666007,6.9999985,100.4853657,,3,,100.4853657,6.9999985
1680666013,7.0000323,100.4798053,,3,,100.4798053,7.0000323
1680666017,7.0000452,100.4550042,,3,,100.4550042,7.0000452
1680666022,7.000015,100.4585615,,3,,100.4585615,7.000015
1680666026,7.0000884,100.4758965,,3,,100.4758965,7.0000884
1680666042,7.0000887,100.4605445,,3,,100.4605445,7.0000887
1680666046,7.0000808,100.4653871,,4,,100.4653871,7.0000808
1680666050,7.0001227,100.4564284,,3,,100.4564284,7.0001227
1680666061,7.0001482,100.4764504,,1,,100.4764504,7.0001482
1680666065,7.0001695,100.4638826,,3,,100.4638826,7.0001695
1680666068,7.0002111,100.4514631,,3,,100.4514631,7.0002111
1680666075,7.0002475,100.4519721,,3,,100.4519721,7.0002475
1680666077,7.0002917,100.4584363,,3,,100.4584363,7.0002917
1680666094,7.0003016,100.4857903,,3,,100.4857903,7.0003016
1680666097,7.000353,100.4662015,,3,,100.4662015,7.000353
1680666111,7.000394,100.4847076,,3,,100.4847076,7.000394
1680666115,7.0004163,100.4727931,,3,,100.4727931,7.0004163
1680666119,7.0004484,100.4757767,,3,,100.4757767,7.0004484
1680666125,7.0004877,100.4575146,,3,,100.4575146,7.0004877
1680666126,7.0004931,100.4764113,,1,,100.4764113,7.0004931
1680666143,7.0005374,100.4850897,,3,,100.4850897,7.0005374
1680666149,7.0005584,100.4652064,,4,,100.4652064,7.0005584
1680666157,7.0005975,100.4636416,,3,,100.4636416,7.0005975
1680666167,7.0007039,100.4525363,,3,,100.4525363,7.0007039
1680666173,7.0007379,100.4855822,,3,,100.4855822,7.0007379
1680666175,7.0008006,100.4531947,,3,,100.4531947,7.0008006
1680666178,7.0007854,100.4659787,,3,,100.4659787,7.0007854
1680666205,7.0008556,100.4528984,,3,,100.4528984,7.0008556
1680666209,7.0008422,100.4582262,,3,,100.4582262,7.0008422
1680666212,7.0008758,100.4620871,,3,,100.4620871,7.0008758
1680666214,7.0008871,100.4572951,,3,,100.4572951,7.0008871
1680666217,7.0008943,100.454685,,3,,100.454685,7.0008943
1680666220,7.0009126,100.464671,,1,,100.464671,7.0009126
1680666259,7.0009787,100.4549803,,3,,100.4549803,7.0009787
1680666264,7.0010562,100.4500416,,1,,100.4500416,7.0010562
1680666280,7.0010862,100.4534112,traffic_signals,3,,100.4534112,7.0010862
1680666287,7.0011388,100.4556912,,3,,100.4556912,7.0011388
1680666294,7.0011606,100.47782,,1,,100.47782,7.0011606
1680666316,7.0012038,100.4666017,,3,,100.4666017,7.0012038
1680666318,7.0012338,100.463232,,4,,100.463232,7.0012338
1680666322,7.0012381,100.4756954,,3,,100.4756954,7.0012381
1680666326,7.0012674,100.459729,,3,,100.459729,7.0012674
1680666335,7.0012616,100.4580711,,4,,100.4580711,7.0012616
1680666340,7.0013487,100.4526945,,3,,100.4526945,7.0013487
1680666351,7.0013765,100.4508196,,3,,100.4508196,7.0013765
1680666356,7.0013706,100.461473,,1,,100.461473,7.0013706
1680666371,7.001379,100.4545028,,3,,100.4545028,7.001379
1680666377,7.0015856,100.4655867,,1,,100.4655867,7.0015856
1680666399,7.0015114,100.454383,,3,,100.454383,7.0015114
1680666408,7.0016143,100.4568955,,3,,100.4568955,7.0016143
1680666449,7.0016693,100.4534319,,1,,100.4534319,7.0016693
1680666453,7.0016621,100.4625404,,1,,100.4625404,7.0016621
1680666455,7.0016982,100.4647483,,4,,100.4647483,7.0016982
1680666459,7.0017171,100.454872,,3,,100.454872,7.0017171
1680666461,7.0017241,100.475642,,3,,100.475642,7.0017241
1680666463,7.0017578,100.4807566,,4,,100.4807566,7.0017578
1680666468,7.0017505,100.4731549,,3,,100.4731549,7.0017505
1680666516,7.0018228,100.462925,,3,,100.462925,7.0018228
1680666527,7.001841,100.4593275,,4,,100.4593275,7.001841
1680666529,7.0018842,100.4688589,,3,,100.4688589,7.0018842
1680666531,7.0019911,100.4577821,,3,,100.4577821,7.0019911
1680666534,7.0018779,100.4772722,,1,,100.4772722,7.0018779
1680666546,7.0018998,100.4723161,,3,,100.4723161,7.0018998
1680666603,7.0019703,100.4543274,,3,,100.4543274,7.0019703
1680666614,7.0019958,100.4611755,,3,,100.4611755,7.0019958
1680666620,7.0020215,100.4657532,,3,,100.4657532,7.0020215
1680666678,7.0021315,100.4614481,,4,,100.4614481,7.0021315
1680666683,7.0020769,100.4782878,,1,,100.4782878,7.0020769
1680666686,7.0021455,100.475596,,4,,100.475596,7.0021455
1680666699,7.0022112,100.4770978,,1,,100.4770978,7.0022112
1680666711,7.0022019,100.4663138,,3,,100.4663138,7.0022019
1680666716,7.0022266,100.4806151,,1,,100.4806151,7.0022266
1680666752,7.0022828,100.4565282,,3,,100.4565282,7.0022828
1680666763,7.0023857,100.4605612,,1,,100.4605612,7.0023857
1680666768,7.0024119,100.4644618,,3,,100.4644618,7.0024119
1680666772,7.0024458,100.4536241,,3,,100.4536241,7.0024458
1680666775,7.0025363,100.4802152,,3,,100.4802152,7.0025363
1680666780,7.0025517,100.4518131,,3,,100.4518131,7.0025517
1680666786,7.002537,100.4625421,,3,,100.4625421,7.002537
1680666789,7.0025589,100.4770867,,1,,100.4770867,7.0025589
1680666821,7.0026132,100.464381,,3,,100.464381,7.0026132
1680666823,7.0026152,100.4765776,,1,,100.4765776,7.0026152
1680666824,7.0026235,100.4542724,,3,,100.4542724,7.0026235
1680666827,7.0026311,100.4812195,,3,,100.4812195,7.0026311
1680666829,7.0026917,100.4522097,,3,,100.4522097,7.0026917
1680666830,7.0026868,100.4611759,,3,,100.4611759,7.0026868
1680666869,7.0027183,100.45748,,3,,100.45748,7.0027183
1680666883,7.0027429,100.4547075,,3,,100.4547075,7.0027429
1680666887,7.0027057,100.4666256,,3,,100.4666256,7.0027057
1680666891,7.0027569,100.4820085,,3,,100.4820085,7.0027569
1680666898,7.0028462,100.4526489,,3,,100.4526489,7.0028462
1680666900,7.0028232,100.4574145,,3,,100.4574145,7.0028232
1680666903,7.0028122,100.4643011,,3,,100.4643011,7.0028122
1680666946,7.0028763,100.46108,,3,,100.46108,7.0028763
1680666950,7.0029456,100.4755105,,3,,100.4755105,7.0029456
1680666954,7.0017217,100.4667523,,1,,100.4667523,7.0017217
1680666964,7.0029732,100.4530042,,3,,100.4530042,7.0029732
1680667029,7.0029974,100.4761107,,3,,100.4761107,7.0029974
1680667034,7.003043,100.4765766,,1,,100.4765766,7.003043
1680667044,7.0030457,100.4532118,,3,,100.4532118,7.0030457
1680667068,7.003084,100.4656598,,3,,100.4656598,7.003084
1680667079,7.0030706,100.481183,,4,,100.481183,7.0030706
1680667083,7.003088,100.4808165,,1,,100.4808165,7.003088
1680667090,7.003088,100.4816163,,1,,100.4816163,7.003088
1680667132,7.0031661,100.4622048,,3,,100.4622048,7.0031661
1680667143,7.0032685,100.4583528,,3,,100.4583528,7.0032685
1680667158,7.0032927,100.4815871,,1,,100.4815871,7.0032927
1680667164,7.0033189,100.481183,,3,,100.481183,7.0033189
1680667171,7.0033223,100.4621211,,3,,100.4621211,7.0033223
1680667176,7.0033449,100.4808398,,1,,100.4808398,7.0033449
1680667181,7.0033453,100.4770236,,3,,100.4770236,7.0033453
1680667186,7.0042148,100.4616435,,3,,100.4616435,7.0042148
1680667230,7.0034159,100.4559427,,3,,100.4559427,7.0034159
1680667233,7.0034672,100.478268,,3,,100.478268,7.0034672
1680667255,7.0035716,100.4588738,,3,,100.4588738,7.0035716
1680667329,7.0037198,100.4557758,,3,,100.4557758,7.0037198
1680667348,7.003874,100.4638677,,4,,100.4638677,7.003874
1680667364,7.0039583,100.458511,,3,,100.458511,7.0039583
1680667409,7.0039571,100.4562083,,3,,100.4562083,7.0039571
1680667413,7.0039916,100.4842076,,3,,100.4842076,7.0039916
1680667422,7.0040043,100.4664738,,3,,100.4664738,7.0040043
1680667426,7.0040131,100.4628205,,1,,100.4628205,7.0040131
1680667434,7.0040657,100.4845811,,3,,100.4845811,7.0040657
1680667445,7.0044175,100.4824126,,1,,100.4824126,7.0044175
1680667489,7.0041594,100.4658091,,1,,100.4658091,7.0041594
1680667509,7.0042541,100.4793799,,1,,100.4793799,7.0042541
1680667513,7.0043159,100.4649584,,3,,100.4649584,7.0043159
1680667518,7.0043284,100.4841374,,1,,100.4841374,7.0043284
1680667571,7.0044336,100.4652369,,3,,100.4652369,7.0044336
1680667576,7.0044197,100.4603266,,3,,100.4603266,7.0044197
1680667594,7.0045003,100.4566991,,3,,100.4566991,7.0045003
1680667676,7.0046769,100.4842136,,1,,100.4842136,7.0046769
1680667686,7.004748,100.483561,,3,,100.483561,7.004748
1680667730,7.004813,100.4804894,,3,,100.4804894,7.004813
1680667739,7.004868,100.4647599,,3,,100.4647599,7.004868
1680667744,7.0048476,100.4632303,,3,,100.4632303,7.0048476
1680667753,7.0048644,100.456508,,3,,100.456508,7.0048644
1680667759,7.0048757,100.4570077,,4,,100.4570077,7.0048757
1680667763,7.0049236,100.4660335,,1,,100.4660335,7.0049236
1680667808,7.0050346,100.4644686,,3,,100.4644686,7.0050346
1680667816,7.005106,100.4563812,,3,,100.4563812,7.005106
1680667821,7.0051221,100.4646826,,3,,100.4646826,7.0051221
1680667832,7.0051387,100.4567329,,3,,100.4567329,7.0051387
1680667875,7.0052271,100.4562769,,3,,100.4562769,7.0052271
1680667879,7.00523,100.4840759,,3,,100.4840759,7.00523
1680667886,7.0052886,100.4651176,,3,,100.4651176,7.0052886
1680667891,7.0053151,100.4548713,,3,,100.4548713,7.0053151
1680667904,7.0053457,100.4642895,,3,,100.4642895,7.0053457
1680667941,7.0053874,100.4643597,,3,,100.4643597,7.0053874
1680667974,7.00548,100.4646366,,1,,100.4646366,7.00548
1680668031,7.0056715,100.4559298,,3,,100.4559298,7.0056715
1680668037,7.0059253,100.4658808,,3,,100.4658808,7.0059253
1680668058,7.0058399,100.4654922,,3,,100.4654922,7.0058399
1680668117,7.0059194,100.4567019,,3,,100.4567019,7.0059194
1680668123,7.0058768,100.4624446,,3,,100.4624446,7.0058768
1680668223,7.0137995,100.4820937,,3,,100.4820937,7.0137995
1680668226,7.0138198,100.4819861,,3,,100.4819861,7.0138198
1680668239,7.0161927,100.4823996,,4,,100.4823996,7.0161927
1858126165,7.0049207,100.4677213,,3,,100.4677213,7.0049207
1858126166,7.0050088,100.4684315,,3,,100.4684315,7.0050088
1966386254,7.0062913,100.4723468,,4,,100.4723468,7.0062913
1966399241,7.0086385,100.4737868,,3,,100.4737868,7.0086385
1966399248,7.0086758,100.4742638,,4,,100.4742638,7.0086758
1966404349,7.0080445,100.4765438,,4,,100.4765438,7.0080445
1966412828,7.0019787,100.4711756,,4,,100.4711756,7.0019787
2052489649,7.0056495,100.4738292,,3,,100.4738292,7.0056495
2052497441,7.008799,100.471862,,3,,100.471862,7.008799
2052522376,7.0084964,100.4701957,,3,,100.4701957,7.0084964
2052529358,7.0173736,100.4667451,,4,,100.4667451,7.0173736
2052547073,7.0044641,100.4735222,,3,,100.4735222,7.0044641
2052547074,7.0036271,100.4716016,traffic_signals,4,,100.4716016,7.0036271
2052547075,7.0038031,100.4735586,,4,,100.4735586,7.0038031
2406954571,7.0087127,100.4878101,,4,,100.4878101,7.0087127
2406954573,7.0088071,100.4878141,,4,,100.4878141,7.0088071
2406954575,7.0087947,100.4852537,traffic_signals,4,,100.4852537,7.0087947
2406954577,7.0088921,100.4852547,traffic_signals,4,,100.4852547,7.0088921
2406954578,7.0089311,100.4812836,,4,,100.4812836,7.0089311
2406954579,7.0089478,100.4811765,,3,,100.4811765,7.0089478
2406954580,7.0090399,100.4813022,,4,,100.4813022,7.0090399
2504518235,6.9988089,100.4430397,,3,,100.4430397,6.9988089
2504518238,6.9986659,100.4453144,,1,,100.4453144,6.9986659
2504518243,6.9987941,100.44341,,3,,100.44341,6.9987941
2505175779,6.9926034,100.4855766,,3,,100.4855766,6.9926034
2505175782,6.9972043,100.4333496,,3,,100.4333496,6.9972043
2505175783,6.997057,100.4327465,,4,,100.4327465,6.997057
2505175788,6.9976254,100.4344021,,3,,100.4344021,6.9976254
2505175789,6.9976716,100.4344876,,3,,100.4344876,6.9976716
2505175790,6.9977937,100.4344303,,3,,100.4344303,6.9977937
2505175791,6.9978463,100.4348624,,4,,100.4348624,6.9978463
2505175792,6.9979877,100.4758931,,3,,100.4758931,6.9979877
2505175794,6.9980757,100.4352349,,4,,100.4352349,6.9980757
2505175795,6.9981727,100.4759138,,4,,100.4759138,6.9981727
2505175797,6.9982352,100.4356762,,3,,100.4356762,6.9982352
2505175798,6.9983329,100.4360271,,4,,100.4360271,6.9983329
2505175799,6.9983423,100.4363586,,4,,100.4363586,6.9983423
2505175801,6.9983138,100.4348887,,4,,100.4348887,6.9983138
2505175802,6.9983757,100.4376278,,4,,100.4376278,6.9983757
2505175803,6.9983543,100.4368635,,4,,100.4368635,6.9983543
2505175804,6.9983604,100.4372437,,4,,100.4372437,6.9983604
2505175805,6.9983847,100.4381343,,4,,100.4381343,6.9983847
2505175807,6.9984447,100.4414813,,3,,100.4414813,6.9984447
2505175810,6.9984988,100.4352508,,3,,100.4352508,6.9984988
2505175811,6.998571,100.4414718,,3,,100.4414718,6.998571
2505175812,6.9985391,100.439041,,3,,100.439041,6.9985391
2505175814,6.9986408,100.4433909,,3,,100.4433909,6.9986408
2505175820,6.9986905,100.4358865,,3,,100.4358865,6.9986905
2505175822,6.9987327,100.4390213,,3,,100.4390213,6.9987327
2505175823,6.9987158,100.4362567,,3,,100.4362567,6.9987158
2505175829,6.9988466,100.4389881,,3,,100.4389881,6.9988466
2505176020,7.0052277,100.481981,,3,,100.481981,7.0052277
2505176027,7.005416,100.4840329,,3,,100.4840329,7.005416
2505176086,7.0064575,100.4848887,,3,,100.4848887,7.0064575
2505176116,7.0066162,100.4636817,,3,,100.4636817,7.0066162
2505176125,7.0067235,100.4636627,,3,,100.4636627,7.0067235
2505176169,7.0073582,100.4810194,,3,,100.4810194,7.0073582
2505176175,7.0079842,100.4811238,,3,,100.4811238,7.0079842
2505176214,7.008485,100.4938745,,4,,100.4938745,7.008485
2505176227,7.0085686,100.4938961,,4,,100.4938961,7.0085686
2505176233,7.0085871,100.4937663,,4,,100.4937663,7.0085871
2505176258,7.0092345,100.4813323,,4,,100.4813323,7.0092345
2505176265,7.0092202,100.4814688,,3,,100.4814688,7.0092202
2505176284,7.0094216,100.4836684,,3,,100.4836684,7.0094216
2505176348,7.0103791,100.4878815,,3,,100.4878815,7.0103791
2505176360,7.0104409,100.4853091,,3,,100.4853091,7.0104409
2505176388,7.0112538,100.481793,,4,,100.481793,7.0112538
2505176422,7.0112676,100.4816714,,4,,100.4816714,7.0112676
2505176434,7.0112821,100.4815644,,3,,100.4815644,7.0112821
2505176447,7.0112796,100.4944142,,4,,100.4944142,7.0112796
2505176459,7.0112901,100.4942998,,3,,100.4942998,7.0112901
2505176470,7.0114505,100.4852841,,3,,100.4852841,7.0114505
2505176494,7.0117036,100.4817441,,3,,100.4817441,7.0117036
2505176514,7.0118889,100.481775,,3,,100.481775,7.0118889
2505176598,7.0123906,100.4852601,,3,,100.4852601,7.0123906
2505176628,7.0125683,100.4879123,,3,,100.4879123,7.0125683
2505176686,7.0127513,100.4852434,,3,,100.4852434,7.0127513
2505176697,7.0127754,100.4794044,,3,,100.4794044,7.0127754
2505176734,7.0131488,100.4833918,,3,,100.4833918,7.0131488
2505176747,7.0131699,100.4829596,,1,,100.4829596,7.0131699
2505176758,7.0132218,100.494872,,3,,100.494872,7.0132218
2505176923,7.0147347,100.4728718,,3,,100.4728718,7.0147347
2505176945,7.0148643,100.4728066,,3,,100.4728066,7.0148643
2505176964,7.0150754,100.4956558,,3,,100.4956558,7.0150754
2505176969,7.0151149,100.49556,,3,,100.49556,7.0151149
2505176975,7.0151633,100.485158,,3,,100.485158,7.0151633
2505176979,7.0151844,100.4776001,,2,,100.4776001,7.0151844
2505176985,7.0153783,100.482357,,3,,100.482357,7.0153783
2505177021,7.0157936,100.475041,,3,,100.475041,7.0157936
2505177070,7.015923,100.4749804,,3,,100.4749804,7.015923
2505177118,7.0159863,100.4773535,,4,,100.4773535,7.0159863
2505177293,7.0166109,100.4826073,,4,,100.4826073,7.0166109
2505177482,7.0183191,100.4973222,,4,,100.4973222,7.0183191
2505177493,7.018338,100.4972146,,3,,100.4972146,7.018338
2505177499,7.0183988,100.4817328,,3,,100.4817328,7.0183988
2505177521,7.018776,100.4843389,,3,,100.4843389,7.018776
2505177544,7.0190238,100.4864569,,4,,100.4864569,7.0190238
2505177555,7.0192568,100.4897079,,3,,100.4897079,7.0192568
2505177583,7.0194964,100.4940909,,3,,100.4940909,7.0194964
2505177589,7.0195186,100.491756,,3,,100.491756,7.0195186
2505177598,7.0202488,100.4839403,,3,,100.4839403,7.0202488
2505177601,7.020667,100.498405,,3,,100.498405,7.020667
2505177602,7.0207043,100.4983191,,4,,100.4983191,7.0207043
2505177627,7.0210048,100.483672,,3,,100.483672,7.0210048
2505177641,7.0214515,100.4836655,,3,,100.4836655,7.0214515
2505177648,7.0218314,100.4989898,,3,,100.4989898,7.0218314
2505177650,7.0218771,100.4988971,,3,,100.4988971,7.0218771
2505177657,7.0220661,100.493456,,4,,100.493456,7.0220661
2505177678,7.023801,100.4833777,,3,,100.4833777,7.023801
2505177693,7.0243159,100.5001722,,3,,100.5001722,7.0243159
2505177701,7.0245708,100.4828618,,3,,100.4828618,7.0245708
2505177708,7.0251236,100.481771,,3,,100.481771,7.0251236
2505177713,7.0253549,100.4813891,,3,,100.4813891,7.0253549
2505177759,7.0283783,100.4698496,,3,,100.4698496,7.0283783
2505177835,7.0301948,100.5021321,,4,,100.5021321,7.0301948
2505177837,7.0302537,100.5014111,,4,,100.5014111,7.0302537
2505177940,7.0372813,100.5024837,,3,,100.5024837,7.0372813
2505178056,7.0431936,100.5036289,,3,,100.5036289,7.0431936
2506085047,6.9955259,100.4309798,,3,,100.4309798,6.9955259
2506085058,6.9955672,100.4308481,,3,,100.4308481,6.9955672
2506085194,6.9962481,100.4312518,,3,,100.4312518,6.9962481
2506085475,7.0034807,100.4784093,,3,,100.4784093,7.0034807
2506085476,7.0035052,100.4787201,,3,,100.4787201,7.0035052
2506085486,7.0041766,100.4787079,,1,,100.4787079,7.0041766
2506085487,7.0041916,100.4780609,,1,,100.4780609,7.0041916
2506085490,7.0042409,100.4560814,,1,,100.4560814,7.0042409
2506085493,7.0043055,100.4780565,,3,,100.4780565,7.0043055
2506085496,7.0044432,100.4732391,,3,,100.4732391,7.0044432
2506085499,7.0044924,100.473691,,3,,100.473691,7.0044924
2506085508,7.004614,100.4779563,,3,,100.4779563,7.004614
2506085525,7.0050442,100.4794879,,3,,100.4794879,7.0050442
2506085555,7.0057239,100.4781878,,3,,100.4781878,7.0057239
2506085572,7.0057686,100.4562321,,3,,100.4562321,7.0057686
2506085573,7.0057726,100.4550858,,1,,100.4550858,7.0057726
2506085584,7.0058752,100.4556709,,1,,100.4556709,7.0058752
2506085585,7.0058885,100.4553321,,1,,100.4553321,7.0058885
2506085595,7.006009,100.4560261,,3,,100.4560261,7.006009
2506085599,7.0060634,100.4544719,,3,,100.4544719,7.0060634
2506085601,7.0052431,100.4581866,,1,,100.4581866,7.0052431
2506085618,7.0062944,100.4548252,,4,,100.4548252,7.0062944
2506085628,7.0063903,100.4728006,,3,,100.4728006,7.0063903
2506085629,7.0064157,100.4554064,,3,,100.4554064,7.0064157
2506085631,7.0064172,100.4782496,,4,,100.4782496,7.0064172
2506085632,7.0064455,100.4550565,,4,,100.4550565,7.0064455
2506085633,7.0064495,100.4547383,,1,,100.4547383,7.0064495
2506085638,7.0064954,100.4556061,,3,,100.4556061,7.0064954
2506085642,7.0065049,100.4782574,,2,,100.4782574,7.0065049
2506085647,7.0065066,100.4731951,,3,,100.4731951,7.0065066
2506085648,7.0065363,100.4631769,,3,,100.4631769,7.0065363
2506085653,7.0065764,100.4587117,,3,,100.4587117,7.0065764
2506085656,7.0065987,100.4552907,,4,,100.4552907,7.0065987
2506085663,7.0066297,100.4549484,,1,,100.4549484,7.0066297
2506085670,7.0066415,100.4716838,,1,,100.4716838,7.0066415
2506085674,7.0066735,100.4541493,,3,,100.4541493,7.0066735
2506085677,7.0067308,100.4591577,,3,,100.4591577,7.0067308
2506085680,7.0067485,100.4555228,,3,,100.4555228,7.0067485
2506085684,7.00679,100.460309,,3,,100.460309,7.00679
2506085685,7.0068124,100.4551532,,1,,100.4551532,7.0068124
2506085690,7.0067946,100.4740473,,4,,100.4740473,7.0067946
2506085692,7.0068518,100.458547,,1,,100.458547,7.0068518
2506085694,7.0068923,100.4660575,,3,,100.4660575,7.0068923
2506085696,7.0069029,100.4557622,,3,,100.4557622,7.0069029
2506085716,7.0069634,100.4690488,,3,,100.4690488,7.0069634
2506085730,7.0069797,100.4553814,,1,,100.4553814,7.0069797
2506085743,7.0070111,100.465446,,3,,100.465446,7.0070111
2506085748,7.0070241,100.4539658,,3,,100.4539658,7.0070241
2506085774,7.0070562,100.4559997,,3,,100.4559997,7.0070562
2506085784,7.0070669,100.4697616,,4,,100.4697616,7.0070669
2506085805,7.0071389,100.4673093,,3,,100.4673093,7.0071389
2506085808,7.0071727,100.4555914,,1,,100.4555914,7.0071727
2506085813,7.0072013,100.4562247,,3,,100.4562247,7.0072013
2506085819,7.0072681,100.4681243,,3,,100.4681243,7.0072681
2506085820,7.007276,100.4585344,,1,,100.4585344,7.007276
2506085821,7.0072854,100.4673102,,3,,100.4673102,7.0072854
2506085824,7.0072958,100.4588758,,1,,100.4588758,7.0072958
2506085829,7.0073314,100.4629764,,4,,100.4629764,7.0073314
2506085831,7.0073328,100.4564284,,3,,100.4564284,7.0073328
2506085849,7.0073887,100.4715142,,4,,100.4715142,7.0073887
2506085860,7.0073889,100.4557911,,1,,100.4557911,7.0073889
2506085878,7.0073984,100.4680895,,3,,100.4680895,7.0073984
2506085924,7.0074737,100.4566468,,3,,100.4566468,7.0074737
2506085930,7.0074741,100.4636488,,1,,100.4636488,7.0074741
2506085984,7.0075536,100.4560167,,1,,100.4560167,7.0075536
2506085990,7.0075548,100.46392,,3,,100.46392,7.0075548
2506086027,7.0077562,100.4547327,,1,,100.4547327,7.0077562
2506086032,7.0076358,100.4598827,,4,,100.4598827,7.0076358
2506086038,7.0076537,100.4569221,,3,,100.4569221,7.0076537
2506086085,7.0076823,100.4562059,,1,,100.4562059,7.0076823
2506086108,7.0078576,100.4589668,,1,,100.4589668,7.0078576
2506086133,7.0077537,100.4584985,,3,,100.4584985,7.0077537
2506086148,7.0078594,100.4576493,,3,,100.4576493,7.0078594
2506086151,7.0081425,100.4737477,,1,,100.4737477,7.0081425
2506086154,7.0078802,100.4579619,,1,,100.4579619,7.0078802
2506086156,7.0079407,100.459683,,3,,100.459683,7.0079407
2506086159,7.0079517,100.4628208,,3,,100.4628208,7.0079517
2506086161,7.007975,100.4588848,,3,,100.4588848,7.007975
2506086175,7.0081361,100.465725,,1,,100.465725,7.0081361
2506086181,7.0080839,100.4713155,,3,,100.4713155,7.0080839
2506086294,7.0082955,100.457229,,3,,100.457229,7.0082955
2506086300,7.0083038,100.4594975,,3,,100.4594975,7.0083038
2506086353,7.0083676,100.4575065,,3,,100.4575065,7.0083676
2506086358,7.0083751,100.4650267,,3,,100.4650267,7.0083751
2506086421,7.0084302,100.4656925,,3,,100.4656925,7.0084302
2506086487,7.0085311,100.4564392,,1,,100.4564392,7.0085311
2506086743,7.0086851,100.4712546,,3,,100.4712546,7.0086851
2506086755,7.008691,100.4592997,,3,,100.4592997,7.008691
2506086795,7.0087117,100.4747225,,3,,100.4747225,7.0087117
2506086807,7.0087235,100.4625514,,3,,100.4625514,7.0087235
2506086831,7.0087546,100.4751959,,4,,100.4751959,7.0087546
2506086906,7.0087884,100.4678755,,4,,100.4678755,7.0087884
2506087009,7.0089085,100.4656309,,3,,100.4656309,7.0089085
2506087028,7.0089162,100.4695471,,3,,100.4695471,7.0089162
2506087039,7.0089645,100.4569368,,3,,100.4569368,7.0089645
2506087114,7.0089896,100.4694096,,3,,100.4694096,7.0089896
2506087126,7.0089865,100.4614044,,3,,100.4614044,7.0089865
2506087136,7.0090881,100.478884,,4,,100.478884,7.0090881
2506087161,7.0090438,100.4662496,,3,,100.4662496,7.0090438
2506087173,7.0090955,100.4591349,,3,,100.4591349,7.0090955
2506087252,7.0091751,100.4708068,,1,,100.4708068,7.0091751
2506087282,7.0091978,100.4617864,,3,,100.4617864,7.0091978
2506087304,7.0092343,100.4711429,,3,,100.4711429,7.0092343
2506087366,7.0093813,100.4655717,,3,,100.4655717,7.0093813
2506087372,7.009392,100.4621102,,3,,100.4621102,7.009392
2506087402,7.0094521,100.4622348,,3,,100.4622348,7.0094521
2506087432,7.0095067,100.4730603,,3,,100.4730603,7.0095067
2506087438,7.009497,100.4661907,,3,,100.4661907,7.009497
2506087462,7.0095558,100.4700054,,3,,100.4700054,7.0095558
2506087487,7.0095935,100.4696179,,3,,100.4696179,7.0095935
2506087509,7.0095374,100.4697662,,3,,100.4697662,7.0095374
2506087522,7.009643,100.4705138,,3,,100.4705138,7.009643
2506087544,7.0096594,100.464622,,3,,100.464622,7.0096594
2506087550,7.0096675,100.4765217,,3,,100.4765217,7.0096675
2506087556,7.0096884,100.4627056,,3,,100.4627056,7.0096884
2506087563,7.0097094,100.4710568,,3,,100.4710568,7.0097094
