u,v,key,osmid,highway,name,oneway,reversed,length,bridge,lanes,maxspeed,ref,junction,access,tunnel
2506091993,1108909747,0,706341245,tertiary,ถนนสาครมงคล,False,False,41.865270479019614,,,,,,,
2506091993,8634724032,0,706341245,tertiary,ถนนสาครมงคล,False,True,16.48220097865964,,,,,,,
2506092032,2506091993,0,243188580,residential,Thanon Rajuthit Soi 31,False,True,150.19988409002696,,,,,,,
2506092032,2506092823,0,243188784,tertiary,ถนนราษฏร์อุทิศ,True,False,107.72024942723336,,,,,,,
2506092132,13437630804,0,243188382,unclassified,,False,False,43.92333401731849,,,,,,,
2506092132,2506091732,0,243188382,unclassified,,False,True,47.471089192108046,,,,,,,
2506092132,1115561024,0,700908574,residential,Thanon Rattana Uthit Soi 14,False,False,720.1674689463782,,,,,,,
2506092132,2506092231,0,"[706325361, 243188764]",residential,Thanon Chokesaman 5 Soi 15,False,True,366.78401082525323,,,,,,,
2506092168,2506092173,0,243188504,residential,,False,False,34.980208275891755,,,,,,,
2506092168,4900465715,0,"[498671527, 243188575]","['residential', 'tertiary']",,False,True,470.4213498640303,,,,,,,
2506092168,8643000905,0,"[932359440, 932359441, 932359439]",residential,อุโมงค์กัลยาณมิตร,True,False,84.90917120829411,,2,,,,,yes
2506092173,2052529358,0,243188504,residential,,False,False,50.98159435772749,,,,,,,
2506092173,2506092168,0,243188504,residential,,False,True,34.980208275891755,,,,,,,
2506092173,4900465715,0,"[498671643, 243188118]",residential,,False,"[False, True]",434.26645072393654,,,,,,,
2506092231,8643000904,0,243188707,tertiary,Thanon Chokesaman 5,False,False,32.70621453617808,,,,,,,
2506092231,2506092511,0,243188707,tertiary,Thanon Chokesaman 5,False,True,39.59624227665697,,,,,,,
2506092231,2506092132,0,"[706325361, 243188764]",residential,Thanon Chokesaman 5 Soi 15,False,False,366.78401082525323,,,,,,,
2506092271,8634724024,0,243188316,residential,,False,True,50.36837929424275,,,,,,,
2506092271,1421020850,0,706341245,tertiary,ถนนสาครมงคล,False,True,43.42559733761684,,,,,,,
2506092271,8634724032,0,706341245,tertiary,ถนนสาครมงคล,False,False,25.036016375672283,,,,,,,
2506092289,2506092511,0,706325360,residential,Thanon Chokesaman 5 Soi 16,False,False,261.3434350604084,,,,,,,
2506092313,4900465393,0,96713677,unclassified,ถนนนิพัทธ์สงเคราะห์ 1 ซอย 7,False,False,81.96552436416485,,,,,,,
2506092313,985092815,0,96713677,unclassified,ถนนนิพัทธ์สงเคราะห์ 1 ซอย 7,False,True,233.93526467606986,,,,,,,
2506092313,2506093835,0,"[1460457481, 243188669]",residential,Thanon Vareepitak,False,False,191.44180236445408,,,,,,,
2506092371,13437630804,0,700908573,residential,Thanon Rattana Uthit Soi 15/1,False,True,88.70174174770901,,,,,,,
2506092381,13437630804,0,243188382,unclassified,,False,True,1.884665722986105,,,,,,,
2506092381,13437630804,1,700908573,residential,Thanon Rattana Uthit Soi 15/1,False,False,1.884665722986105,,,,,,,
2506092381,2506092702,0,243188382,unclassified,,False,False,43.04311451764758,,,,,,,
2506092381,1115560973,0,243188760,residential,Thanon Rattana Uthit Soi 15,False,True,714.4221529399794,,,,,,,
2506092468,13388560707,0,243188206,residential,,False,False,26.868298837475677,,,,,,,
2506092511,2506092231,0,243188707,tertiary,Thanon Chokesaman 5,False,False,39.59624227665697,,,,,,,
2506092511,2506092813,0,243188707,tertiary,Thanon Chokesaman 5,False,True,40.17016404752873,,,,,,,
2506092511,2506092289,0,706325360,residential,Thanon Chokesaman 5 Soi 16,False,True,261.3434350604084,,,,,,,
2506092529,8524097355,0,84842972,tertiary,ถนนรัถการ,False,True,1.6307545448711565,,2,,,,,
2506092529,13388560707,0,243188206,residential,,False,True,30.833709698217007,,,,,,,
2506092529,2506093411,0,84842972,tertiary,ถนนรัถการ,False,False,117.12698551638024,,2,,,,,
2506092538,1421020850,0,243188137,residential,,False,True,83.82940987365673,,,,,,,
2506092651,1115560973,0,48598023,tertiary,ถนนราษฏร์อุทิศ,True,False,46.7805853540108,,,,,,,
2506092651,2506092749,0,243188197,residential,Thanon Rajuthit Soi 28,False,False,135.2792315319672,,,,,,,
2506092702,2506092991,0,243188382,unclassified,,False,False,44.00386989205434,,,,,,,
2506092702,2506092381,0,243188382,unclassified,,False,True,43.04311451764758,,,,,,,
2506092702,2506092784,0,700908572,residential,Thanon Rattana Uthit Soi 16,False,False,264.5213694425373,,,,,,,
2506092749,2506092651,0,243188197,residential,Thanon Rajuthit Soi 28,False,True,135.2792315319672,,,,,,,
2506092784,2506092702,0,700908572,residential,Thanon Rattana Uthit Soi 16,False,True,264.52136944253726,,,,,,,
2506092806,2506092651,0,48598023,tertiary,ถนนราษฏร์อุทิศ,True,False,18.758873584568523,,,,,,,
2506092806,2506092823,0,243188228,tertiary,,False,False,7.69798928650084,,,,,,,
2506092813,2506092511,0,243188707,tertiary,Thanon Chokesaman 5,False,False,40.17016404752873,,,,,,,
2506092813,2506093133,0,243188707,tertiary,Thanon Chokesaman 5,False,True,48.27282086183566,,,,,,,
2506092813,6636891346,0,243188719,residential,Thanon Chokesaman 5 Soi 17,False,False,259.30052502006174,,,,,,,
2506092823,2506092806,0,243188228,tertiary,,False,True,7.69798928650084,,,,,,,
2506092823,2506093175,0,243188784,tertiary,ถนนราษฏร์อุทิศ,True,False,49.37044355022142,,,,,,,
2506092890,2506093218,0,243188698,residential,,False,True,41.944771326603366,,,,,,,
2506092910,2506093340,0,243188543,residential,Thanon Rattakarn Soi 1/1,False,False,15.876206105316257,,,,,,,
2506092942,2506093133,0,706325358,residential,Thanon Chokesaman 5 Soi 18,False,False,248.96021990025073,,,,,,,
2506092950,985092815,0,84842973,secondary,ถนนนิพันธ์สงเคราะห์,False,False,67.375517776989,,,,,,,
2506092950,2507401369,0,84842973,secondary,ถนนนิพันธ์สงเคราะห์,False,True,75.85557143523073,,,,,,,
2506092950,2506092971,0,243188246,residential,,False,True,90.8360650356012,,,,,,,
2506092950,2507401381,0,243314314,residential,Thanon Nipatsongkaew 1 Soi 6,False,False,242.37255469009492,,,,,,,
2506092971,2506094095,0,243188520,residential,,False,False,122.09915129380789,,,,,,,
2506092971,2506093218,0,243188520,residential,,False,True,77.53658839771896,,,,,,,
2506092971,2506092950,0,243188246,residential,,False,False,90.8360650356012,,,,,,,
2506092981,2506092806,0,48598023,tertiary,ถนนราษฏร์อุทิศ,True,False,30.445936014132606,,,,,,,
2506092981,2506092991,0,243188770,residential,Thanon Rattana Uthit Soi 17,False,False,703.24619893467,,,,,,,
2506092991,2506092702,0,243188382,unclassified,,False,True,44.00386989205434,,,,,,,
2506092991,2506093364,0,243188382,unclassified,,False,False,43.23743517546935,,,,,,,
2506092991,2506092981,0,243188770,residential,Thanon Rattana Uthit Soi 17,False,True,703.24619893467,,,,,,,
2506092991,2506093012,0,700908571,residential,Thanon Rattana Uthit Soi 17/1,False,False,99.56492874678352,,,,,,,
2506093012,2506092991,0,700908571,residential,Thanon Rattana Uthit Soi 17/1,False,True,99.56492874678354,,,,,,,
2506093133,2506092813,0,243188707,tertiary,Thanon Chokesaman 5,False,False,48.27282086183566,,,,,,,
2506093133,2506093541,0,243188707,tertiary,Thanon Chokesaman 5,False,True,48.49937795872628,,,,,,,
2506093133,2506092942,0,706325358,residential,Thanon Chokesaman 5 Soi 18,False,True,248.96021990025073,,,,,,,
2506093175,1108909596,0,243188089,residential,Soi 5 Sakornmongkol,False,True,160.0434125055759,,,,,,,
2506093175,2506093665,0,243188784,tertiary,ถนนราษฏร์อุทิศ,True,False,64.77872615796576,,,,,,,
2506093218,2506092971,0,243188520,residential,,False,False,77.53658839771896,,,,,,,
2506093218,2506092890,0,243188698,residential,,False,False,41.944771326603366,,,,,,,
2506093218,2506093457,0,243188698,residential,,False,True,26.98432622923853,,,,,,,
2506093282,2506093285,0,243188218,residential,,False,False,140.78844214260565,,,,,,,
2506093285,2506093282,0,243188218,residential,,False,True,140.78844214260565,,,,,,,
2506093285,1108909596,0,706341245,tertiary,ถนนสาครมงคล,False,False,18.007009447476214,,,,,,,
2506093285,2506093626,0,706341245,tertiary,ถนนสาครมงคล,False,True,44.96056306560531,,,,,,,
2506093340,2506093411,0,243188543,residential,Thanon Rattakarn Soi 1/1,False,False,70.47374192059091,,,,,,,
2506093340,2506092910,0,243188543,residential,Thanon Rattakarn Soi 1/1,False,True,15.876206105316257,,,,,,,
2506093340,8935262474,0,965866612,residential,,False,False,67.94240829333391,,,,,,,
2506093364,2506093720,0,243188382,unclassified,,False,False,45.69135285993842,,,,,,,
2506093364,1115561016,0,243188006,residential,Thanon Rattana Uthit Soi 18,False,True,696.4836239752309,,,,,,,
2506093364,2506092991,0,243188382,unclassified,,False,True,43.23743517546935,,,,,,,
2506093364,2506093541,0,700908570,residential,Thanon Ratana Soi 18,False,False,344.5856659834915,,,,,,,
2506093411,2506093792,0,84842972,tertiary,ถนนรัถการ,False,False,46.20875742408513,,2,,,,,
2506093411,2506093340,0,243188543,residential,Thanon Rattakarn Soi 1/1,False,True,70.47374192059091,,,,,,,
2506093411,2506092529,0,84842972,tertiary,ถนนรัถการ,False,True,117.12698551638024,,2,,,,,
2506093411,13394663276,0,243188650,residential,Thanon Rattakarn Soi 1,False,True,209.2538957293176,,,,,,,
2506093457,2506093218,0,243188698,residential,,False,False,26.98432622923853,,,,,,,
2506093457,2506093785,0,243188698,residential,,False,True,43.50211981663659,,,,,,,
2506093457,13394663275,0,1460457479,residential,Thanon Rattakarn Soi 1,False,False,47.178652459136906,,,,,,,
2506093541,2506093133,0,243188707,tertiary,Thanon Chokesaman 5,False,False,48.49937795872628,,,,,,,
2506093541,2506093889,0,243188707,tertiary,Thanon Chokesaman 5,False,True,54.26222570425981,,,,,,,
2506093541,2506093364,0,700908570,residential,Thanon Ratana Soi 18,False,True,344.5856659834915,,,,,,,
2506093626,2506093665,0,700908558,residential,Soi 6 Sakornmongkol,False,False,159.73762895951032,,,,,,,
2506093626,2506093285,0,706341245,tertiary,ถนนสาครมงคล,False,False,44.96056306560531,,,,,,,
2506093626,2506093940,0,706341245,tertiary,ถนนสาครมงคล,False,True,45.423794193908876,,,,,,,
2506093626,2506093636,0,243188511,residential,Thanon Sakornmongkol 2 Soi 13,False,True,141.4583688875656,,,,,,,
2506093636,2506093626,0,243188511,residential,Thanon Sakornmongkol 2 Soi 13,False,False,141.4583688875656,,,,,,,
2506093665,2506093960,0,243188784,tertiary,ถนนราษฏร์อุทิศ,True,False,45.36813109004476,,,,,,,
2506093665,2506093626,0,700908558,residential,Soi 6 Sakornmongkol,False,True,159.73762895951032,,,,,,,
2506093692,1115561016,0,48598023,tertiary,ถนนราษฏร์อุทิศ,True,False,44.658957998306306,,,,,,,
2506093692,2506093720,0,243188753,residential,Thanon Rattana Uthit Soi 19,False,True,689.6899604941474,,,,,,,
2506093710,2506093792,0,243188335,residential,Thanon Rattakarn Soi 4,False,False,85.40956391241583,,,,,,,
2506093720,2506093992,0,243188382,unclassified,,False,False,42.44032383935962,,,,,,,
2506093720,2506093364,0,243188382,unclassified,,False,True,45.69135285993842,,,,,,,
2506093720,2506093692,0,243188753,residential,Thanon Rattana Uthit Soi 19,False,False,689.6899604941474,,,,,,,
2506093720,2506093889,0,700908569,residential,Thanon Chokesaman 5 Soi 19,False,True,328.2114417495251,,,,,,,
2506093785,2506093457,0,243188698,residential,,False,False,43.50211981663659,,,,,,,
2506093785,2506094104,0,243188698,residential,,False,True,49.73068524893428,,,,,,,
2506093785,13394663277,0,1460457480,residential,Thanon Rattakarn Soi 2,False,False,48.53711013714342,,,,,,,
2506093792,2506094067,0,84842972,tertiary,ถนนรัถการ,False,False,42.25669855264236,,2,,,,,
2506093792,2506093411,0,84842972,tertiary,ถนนรัถการ,False,True,46.20875742408513,,2,,,,,
2506093792,2506093710,0,243188335,residential,Thanon Rattakarn Soi 4,False,True,85.40956391241583,,,,,,,
2506093792,2506093860,0,243188667,residential,Thanon Rattakarn Soi 2,False,True,172.34438551452223,,,,,,,
2506093835,2506093860,0,243188667,residential,Thanon Rattakarn Soi 2,False,False,72.16214653134557,,,,,,,
2506093835,2506094157,0,1460457478,residential,Thanon Vareepitak,False,False,49.80669952726693,,,,,,,
2506093835,2506092313,0,"[1460457481, 243188669]",residential,Thanon Vareepitak,False,True,191.44180236445408,,,,,,,
2506093860,2506094185,0,243188144,residential,,False,True,46.371127814346345,,,,,,,
2506093860,2506093835,0,243188667,residential,Thanon Rattakarn Soi 2,False,True,72.16214653134557,,,,,,,
2506093860,12621743596,0,498671583,residential,,False,False,32.02786547948231,,,,,,,
2506093860,2506093792,0,243188667,residential,Thanon Rattakarn Soi 2,False,False,172.34438551452223,,,,,,,
2506093889,2506094313,0,243188707,tertiary,Thanon Chokesaman 5,False,True,67.14348959521024,,,,,,,
2506093889,2506093541,0,243188707,tertiary,Thanon Chokesaman 5,False,False,54.26222570425981,,,,,,,
2506093889,2506093720,0,700908569,residential,Thanon Chokesaman 5 Soi 19,False,False,328.2114417495251,,,,,,,
2506093920,2506093940,0,243188344,residential,Thanon Sakornmongkol 2 Soi 13/1,False,False,125.99031942777417,,,,,,,
2506093940,2506093920,0,243188344,residential,Thanon Sakornmongkol 2 Soi 13/1,False,True,125.99031942777417,,,,,,,
2506093940,2506093626,0,706341245,tertiary,ถนนสาครมงคล,False,False,45.423794193908876,,,,,,,
2506093940,2506094255,0,706341245,tertiary,ถนนสาครมงคล,False,True,44.63028283947221,,,,,,,
2506093940,2506093960,0,243188284,residential,Thanon Ronnapoom,False,True,161.98848839475326,,,,,,,
2506093960,2506093940,0,243188284,residential,Thanon Ronnapoom,False,False,161.98848839475326,,,,,,,
2506093960,2506094885,0,243188784,tertiary,ถนนราษฏร์อุทิศ,True,False,84.3396531719838,,,,,,,
2506093992,2506093720,0,243188382,unclassified,,False,True,42.44032383935962,,,,,,,
2506093992,2506094456,0,243188647,residential,,False,True,46.327754353815905,,,,,,,
2506093992,13425496953,0,700908568,residential,,False,False,79.69708408416503,,,,,,,
2506093992,2506094041,0,243188734,residential,Thanon Rattana Uthit Soi 20,False,True,168.78091619758163,,,,,,,
2506094041,2506094477,0,243188694,residential,,False,True,44.61276257074998,,,,,,,
2506094041,2506093992,0,243188734,residential,Thanon Rattana Uthit Soi 20,False,False,168.78091619758166,,,,,,,
2506094041,1115561030,0,243188734,residential,Thanon Rattana Uthit Soi 20,False,True,517.6860892935397,,,,,,,
2506094058,2507401369,0,84842973,secondary,ถนนนิพันธ์สงเคราะห์,False,False,68.49710259707336,,,,,,,
2506094058,2506094426,0,84842973,secondary,ถนนนิพันธ์สงเคราะห์,False,True,46.6202078148384,,,,,,,
2506094058,2506094095,0,706133433,residential,Thanon Nipatsongkaew 1 Soi 9,False,True,64.64878179523288,,,,,,,
2506094067,2506094539,0,84842972,tertiary,ถนนรัถการ,False,False,45.584324963663384,,2,,,,,
2506094067,2506093792,0,84842972,tertiary,ถนนรัถการ,False,True,42.25669855264236,,2,,,,,
2506094067,2506094185,0,243188744,residential,Thanon Rattakarn Soi 3,False,False,179.61291193051565,,,,,,,
2506094095,2506092971,0,243188520,residential,,False,True,122.09915129380789,,,,,,,
2506094095,2506094058,0,706133433,residential,Thanon Nipatsongkaew 1 Soi 9,False,False,64.64878179523288,,,,,,,
2506094095,2506094104,0,706133433,residential,Thanon Nipatsongkaew 1 Soi 9,False,True,66.77393961749631,,,,,,,
2506094104,2506093785,0,243188698,residential,,False,False,49.73068524893428,,,,,,,
2506094104,2506094157,0,243188744,residential,Thanon Rattakarn Soi 3,False,True,74.361505067917,,,,,,,
2506094104,2506094095,0,706133433,residential,Thanon Nipatsongkaew 1 Soi 9,False,False,66.77393961749631,,,,,,,
2506094157,2506094104,0,243188744,residential,Thanon Rattakarn Soi 3,False,False,74.361505067917,,,,,,,
2506094157,2506094185,0,243188744,residential,Thanon Rattakarn Soi 3,False,True,71.99543143573621,,,,,,,
2506094157,2506093835,0,1460457478,residential,Thanon Vareepitak,False,True,49.80669952726693,,,,,,,
2506094185,2506093860,0,243188144,residential,,False,False,46.371127814346345,,,,,,,
2506094185,2506094157,0,243188744,residential,Thanon Rattakarn Soi 3,False,False,71.99543143573621,,,,,,,
2506094185,2506094067,0,243188744,residential,Thanon Rattakarn Soi 3,False,True,179.61291193051565,,,,,,,
2506094255,2506094321,0,243188279,residential,,False,True,75.2306473832618,,,,,,,
2506094255,2506093940,0,706341245,tertiary,ถนนสาครมงคล,False,False,44.63028283947221,,,,,,,
2506094255,8634635616,0,706341245,tertiary,ถนนสาครมงคล,False,True,35.160131631853346,,,,,,,
2506094255,2506094266,0,243188473,residential,Thanon Sakornmongkol 2 Soi 13/2,False,True,118.47350339189586,,,,,,,
2506094266,2506094255,0,243188473,residential,Thanon Sakornmongkol 2 Soi 13/2,False,False,118.47350339189586,,,,,,,
2506094313,2506093889,0,243188707,tertiary,Thanon Chokesaman 5,False,False,67.14348959521024,,,,,,,
2506094313,2506094693,0,243188707,tertiary,Thanon Chokesaman 5,False,True,25.850880287643292,,,,,,,
2506094313,13425496953,0,700908568,residential,,False,True,251.14853045049733,,,,,,,
2506094321,2506094255,0,243188279,residential,,False,False,75.2306473832618,,,,,,,
2506094348,2506094539,0,243188158,residential,Thanon Rattakarn Soi 4/1,False,True,75.02162063272858,,,,,,,
2506094395,1115561030,0,48598023,tertiary,ถนนราษฏร์อุทิศ,True,False,44.86765604655238,,,,,,,
2506094395,2506094477,0,700908567,residential,Thanon Rattana Uthit Soi 21,False,False,515.07504948321,,,,,,,
2506094426,2506094058,0,84842973,secondary,ถนนนิพันธ์สงเคราะห์,False,False,46.6202078148384,,,,,,,
2506094426,11116038559,0,1198242717,residential,,False,False,70.18407391789138,,,,,,,
2506094426,1115561051,0,84842973,secondary,ถนนนิพันธ์สงเคราะห์,False,True,171.32349516572796,,,,,,,
2506094456,2506093992,0,243188647,residential,,False,False,46.327754353815905,,,,,,,
2506094456,2506094940,0,243188647,residential,,False,True,43.624938133508635,,,,,,,
2506094456,2506094693,0,243188742,residential,Thanon Chokesaman 5 Soi 20,False,False,296.0476199145077,,,,,,,
2506094456,2506094477,0,700908566,residential,,False,True,167.60108654433813,,,,,,,
2506094477,2506094041,0,243188694,residential,,False,False,44.61276257074998,,,,,,,
2506094477,2506095007,0,243188694,residential,,False,True,41.6680264732569,,,,,,,
2506094477,2506094456,0,700908566,residential,,False,False,167.60108654433813,,,,,,,
2506094477,2506094395,0,700908567,residential,Thanon Rattana Uthit Soi 21,False,True,515.07504948321,,,,,,,
2506094539,2506094931,0,84842972,tertiary,ถนนรัถการ,False,False,41.04589399748526,,2,,,,,
2506094539,2506094067,0,84842972,tertiary,ถนนรัถการ,False,True,45.584324963663384,,2,,,,,
2506094539,2506094348,0,243188158,residential,Thanon Rattakarn Soi 4/1,False,False,75.02162063272858,,,,,,,
2506094588,2506094703,0,243188545,residential,,False,True,194.612753614893,,,,,,,
2506094693,2506094313,0,243188707,tertiary,Thanon Chokesaman 5,False,False,25.850880287643292,,,,,,,
2506094693,2506095253,0,243188707,tertiary,Thanon Chokesaman 5,False,True,48.98911801614802,,,,,,,
2506094693,2506094456,0,243188742,residential,Thanon Chokesaman 5 Soi 20,False,True,296.0476199145077,,,,,,,
2506094703,2506094588,0,243188545,residential,,False,False,194.612753614893,,,,,,,
2506094703,11116038558,0,243188545,residential,,False,True,102.74090703293432,,,,,,,
2506094703,2506096291,0,243188125,residential,Soi 1 Sajjakul (Ramnon),False,False,164.63734664686513,,,,,,,
2506094809,2506094885,0,243188184,residential,Thanon Rajuthit Soi 31/1,False,False,115.21315264139177,,,,,,,
2506094849,2506094931,0,243188204,residential,Thanon Rattakarn Soi 4/2,False,True,81.26296464883761,,,,,,,
2506094858,2506094395,0,48598023,tertiary,ถนนราษฏร์อุทิศ,True,False,39.919475936927455,,,,,,,
2506094858,2506094921,0,243188415,residential,,False,False,160.6824399050106,,,,,,,
2506094885,2506095568,0,243188784,tertiary,ถนนราษฏร์อุทิศ,True,False,57.35252445016064,,,,,,,
2506094885,2506094809,0,243188184,residential,Thanon Rajuthit Soi 31/1,False,True,115.21315264139177,,,,,,,
2506094921,2506094858,0,243188415,residential,,False,True,160.6824399050106,,,,,,,
2506094931,2506095493,0,84842972,tertiary,ถนนรัถการ,False,False,41.73686572671811,,2,,,,,
2506094931,2506094539,0,84842972,tertiary,ถนนรัถการ,False,True,41.04589399748526,,2,,,,,
2506094931,2506094849,0,243188204,residential,Thanon Rattakarn Soi 4/2,False,False,81.26296464883761,,,,,,,
2506094940,2506094456,0,243188647,residential,,False,False,43.624938133508635,,,,,,,
2506094940,2506095253,0,243188598,residential,Thanon Chokesaman 5 Soi 21,False,True,274.8375830563751,,,,,,,
2506094940,2506095007,0,700908565,residential,,False,False,164.78967658792095,,,,,,,
2506095007,2506094477,0,243188694,residential,,False,False,41.6680264732569,,,,,,,
2506095007,2506095520,0,243188694,residential,,False,True,42.76936094508644,,,,,,,
2506095007,4900465247,0,498671310,residential,,False,True,202.30721350681867,,,,,,,
2506095007,2506094940,0,700908565,residential,,False,True,164.78967658792095,,,,,,,
2506095101,2506095129,0,243188070,residential,,False,False,96.30438064612316,,,,,,,
2506095129,2506095101,0,243188070,residential,,False,True,96.30438064612316,,,,,,,
2506095129,4890612655,0,706341245,tertiary,ถนนสาครมงคล,False,False,23.64733842127436,,,,,,,
2506095129,1108909501,0,706341245,tertiary,ถนนสาครมงคล,False,True,26.159187619322832,,,,,,,
2506095199,2506096310,0,243188674,residential,Soi 3 Sajjakul (Ramnon),False,True,224.40365877303606,,,,,,,
2506095253,2506094693,0,243188707,tertiary,Thanon Chokesaman 5,False,False,48.98911801614802,,,,,,,
2506095253,2506094940,0,243188598,residential,Thanon Chokesaman 5 Soi 21,False,False,274.8375830563751,,,,,,,
2506095253,2506095596,0,243188707,tertiary,Thanon Chokesaman 5,False,True,46.15105330010658,,,,,,,
2506095493,2506095776,0,84842972,tertiary,ถนนรัถการ,False,False,42.999115281367224,,2,,,,,
2506095493,2506094931,0,84842972,tertiary,ถนนรัถการ,False,True,41.73686572671811,,2,,,,,
2506095493,2506095652,0,243188577,residential,Thanon Rattakarn Soi 5,False,True,196.26648211855706,,,,,,,
2506095520,2506095007,0,243188694,residential,,False,False,42.76936094508644,,,,,,,
2506095520,2506095945,0,243188694,residential,,False,True,55.67944832297651,,,,,,,
2506095520,2506095596,0,"[700908564, 243188631]",residential,Thanon Chokesaman 5 Soi 22,False,True,417.40359495271605,,,,,,,
2506095520,13347606684,0,1455426828,unclassified,,False,False,98.79583791644873,,,,,,,
2506095568,2506095662,0,243188784,tertiary,ถนนราษฏร์อุทิศ,True,False,10.875332769507065,,,,,,,
2506095568,1108909501,0,1150624014,tertiary,ถนนสัจจกุล,True,False,167.5874766933954,,,,,,,
2506095596,2506095520,0,"[700908564, 243188631]",residential,Thanon Chokesaman 5 Soi 22,False,False,417.40359495271605,,,,,,,
2506095596,2506095253,0,243188707,tertiary,Thanon Chokesaman 5,False,False,46.15105330010658,,,,,,,
2506095596,2506096273,0,243188707,tertiary,Thanon Chokesaman 5,False,True,106.9035771665547,,,,,,,
2506095614,1108909501,0,706341245,tertiary,ถนนสาครมงคล,False,False,14.557649560483846,,,,,,,
2506095614,2506095768,0,706341245,tertiary,ถนนสาครมงคล,False,True,32.834113025919144,,,,,,,
2506095614,2506095662,0,1150624009,tertiary,ถนนสัจจกุล,True,False,166.51750888150858,,,,,,,
2506095652,2506095493,0,243188577,residential,Thanon Rattakarn Soi 5,False,False,196.26648211855706,,,,,,,
2506095662,2506095879,0,243188784,tertiary,ถนนราษฏร์อุทิศ,True,False,32.2607142240239,,,,,,,
2506095662,2506095681,0,1150624012,tertiary,ถนนสัจจกุล,True,False,10.364648927544941,,,,,,,
2506095681,2506096006,0,243188745,tertiary,ถนนสัจจกุล,True,False,414.6887372751726,,,,,,,
2506095755,2506095776,0,243188307,residential,Thanon Rattakarn Soi 6/1,False,False,84.69119138390627,,,,,,,
2506095768,2506095614,0,706341245,tertiary,ถนนสาครมงคล,False,False,32.834113025919144,,,,,,,
2506095768,13420471875,0,706341245,tertiary,ถนนสาครมงคล,False,True,17.916266174682185,,,,,,,
2506095768,2506095898,0,243188603,residential,,False,True,25.62211707609109,,,,,,,
2506095776,2506096208,0,84842972,tertiary,ถนนรัถการ,False,False,47.66317887973254,,2,,,,,
2506095776,2506095493,0,84842972,tertiary,ถนนรัถการ,False,True,42.999115281367224,,2,,,,,
2506095776,2506095755,0,243188307,residential,Thanon Rattakarn Soi 6/1,False,True,84.69119138390627,,,,,,,
2506095776,2506095966,0,243188449,residential,Thanon Rattakarn Soi 6,False,True,203.95137192063717,,,,,,,
2506095879,2506095898,0,243188603,residential,,False,False,143.27723848520932,,,,,,,
2506095879,13420446635,0,243188784,tertiary,ถนนราษฏร์อุทิศ,True,False,72.24694576512374,,,,,,,
2506095898,2506095768,0,243188603,residential,,False,False,25.62211707609109,,,,,,,
2506095898,2506095879,0,243188603,residential,,False,True,143.27723848520932,,,,,,,
2506095898,13420471875,0,1463050792,residential,,False,True,28.55289356243406,,,,,,,
2506095945,2506095520,0,243188694,residential,,False,False,55.67944832297651,,,,,,,
2506095945,13347606684,0,967724491,tertiary,ถนนสัจจกุล,False,False,56.52108638121326,,,,,,,
2506095945,2506096016,0,967724491,tertiary,ถนนสัจจกุล,False,True,61.18013552377446,,,,,,,
2506095966,2506095776,0,243188449,residential,Thanon Rattakarn Soi 6,False,False,203.95137192063717,,,,,,,
2506096006,1115560969,0,243188287,tertiary,ถนนสัจจกุล,True,False,23.684567709113498,,,,,,,
2506096006,2506096044,0,243188671,tertiary,ถนนสัจจกุล,False,False,97.04127579997524,,,,,,,
2506096016,2506096128,0,243188168,tertiary,,False,True,15.720667652246453,,,,,,,
2506096016,2506095945,0,967724491,tertiary,ถนนสัจจกุล,False,False,61.18013552377446,,,,,,,
2506096016,6634925540,0,"[970017505, 243188621]",tertiary,ถนนสัจจกุล,False,True,854.7092118056808,yes,,,,,,
2506096044,2506096128,0,243188671,tertiary,ถนนสัจจกุล,False,False,61.34850996923081,,,,,,,
2506096044,2506096006,0,243188671,tertiary,ถนนสัจจกุล,False,True,97.04127579997524,,,,,,,
2506096044,8642938686,0,243188686,residential,,False,False,61.706952025876134,,,,,,,
2506096119,2506096155,0,243188451,residential,Thanon Sakornmongkol 2 Soi 15,False,False,98.45126352043977,,,,,,,
2506096128,2506096016,0,243188168,tertiary,,False,False,15.720667652246453,,,,,,,
2506096128,2506096044,0,243188671,tertiary,ถนนสัจจกุล,False,True,61.34850996923081,,,,,,,
2506096128,2506096273,0,243188671,tertiary,ถนนสัจจกุล,False,False,300.038288264859,,,,,,,
2506096155,13420471879,0,706341245,tertiary,ถนนสาครมงคล,False,False,14.796473034832433,,,,,,,
2506096155,2506096359,0,706341245,tertiary,ถนนสาครมงคล,False,True,38.055668938223846,,,,,,,
2506096155,2506096119,0,243188451,residential,Thanon Sakornmongkol 2 Soi 15,False,True,98.45126352043975,,,,,,,
2506096175,2506096208,0,243188081,residential,Thanon Rattakarn Soi 6/2,False,True,78.1991441882473,,,,,,,
2506096208,6634925539,0,84842972,tertiary,ถนนรัถการ,False,False,24.23885323953227,,2,,,,,
2506096208,2506095776,0,84842972,tertiary,ถนนรัถการ,False,True,47.66317887973254,,2,,,,,
2506096208,2506096175,0,243188081,residential,Thanon Rattakarn Soi 6/2,False,False,78.1991441882473,,,,,,,
2506096242,1115560991,0,243188564,residential,Thanon Rajuthit Soi  30/2,False,False,279.2958589788043,,,,,,,
2506096273,2506096128,0,243188671,tertiary,ถนนสัจจกุล,False,True,300.038288264859,,,,,,,
2506096273,2506095596,0,243188707,tertiary,Thanon Chokesaman 5,False,False,106.9035771665547,,,,,,,
